,Total uncertainty 1,standard deviation 1,mean 1,Total uncertainty 2,standard deviation 2,mean 2,Total uncertainty 3,standard deviation 3,mean 3,Total uncertainty 4,standard deviation 4,mean 4,Total uncertainty 5,standard deviation 5,mean 5,Total uncertainty 6,standard deviation 6,mean 6,Total uncertainty 7,standard deviation 7,mean 7,Total uncertainty 8,standard deviation 8,Total uncertainty 9a,standard deviation 9a,mean 9a,Total uncertainty 10,standard deviation 10,mean 10,Total uncertainty 11,standard deviation 11,mean 11,Total uncertainty 12,standard deviation 12,mean 12,Total uncertainty 13,standard deviation 13,mean 13,Total uncertainty 14,standard deviation 14,mean 14,Total uncertainty 15,standard deviation 15,mean 15,Total uncertainty 16,standard deviation 16,mean 16,Total uncertainty 17,standard deviation 17,mean 17,Total uncertainty 18,standard deviation 18,Total uncertainty 19,standard deviation 19,Total uncertainty 20,standard deviation 20,Total uncertainty 21,standard deviation 21,mean 21,Total uncertainty 22,standard deviation 22,mean 22,Total uncertainty 23,standard deviation 23,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght,id
0,222.70000000000002,3.2881105990413984,1.7277669902912622,98.94999999999999,3.031391012790346,0.6155339805825243,293.6,3.3711197240994437,0.0,1737.8666666666668,3.8627486979877554,0.1017475728155339,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,0.9157281553398058,139.55,3.1427531351716085,0.0,0.0,0.0,275.3333333333333,3.352011062147815,30.88445844998943,275.3333333333333,3.352011062147815,3.105459247997264,204.13333333333333,3.26152889727846,1.1611476910143386,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,100.0,73.40560432787007,"[1, 6, 2, 4, 7]",0.5562,0.5354,0.6364000000000001,,0.10189999999999999,0.4066241021548286,"(375.0, 4550.0)",4175.0,77
1,222.70000000000002,3.2881105990413984,0.9846232876712327,98.94999999999999,3.031391012790346,0.0,293.6,3.3711197240994437,1.7123287671232875e-05,1737.8666666666668,3.8627486979877554,6.84931506849315e-05,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,0.9899486301369864,139.55,3.1427531351716085,0.0,0.0,0.0,275.3333333333333,3.352011062147815,60.9026198630137,275.3333333333333,3.352011062147815,1.973458904109589,204.13333333333333,3.26152889727846,1.0435616438356166,785.75,3.6514762728301418,11.539640410958905,190.10000000000002,3.2396185223419702,1.798904109589041,128.53333333333333,3.11647831309573,0.0,12.8,2.2594192409711433,0.0,190.10000000000002,3.2396185223419702,0.0,785.75,3.6514762728301418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,0.0,0.0,0.0,25.0,79.23284246575344,"[9, 12, 10, 13, 6]",0.6293,0.6372,0.5064,0.5545,0.032099999999999906,0.36026936026935963,"(160.0, 2475.0)",2315.0,88
2,222.70000000000002,3.2881105990413984,1.3815384615384616,98.94999999999999,3.031391012790346,0.816923076923077,293.6,3.3711197240994437,0.0,1737.8666666666668,3.8627486979877554,0.0807692307692307,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,0.3161538461538462,139.55,3.1427531351716085,0.0023076923076923,0.0,0.0,275.3333333333333,3.352011062147815,30.88445844998943,275.3333333333333,3.352011062147815,3.105459247997264,204.13333333333333,3.26152889727846,1.1611476910143386,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,140.0,72.64251993653325,"[1, 2, 6, 4, 7]",0.5406,0.5798,0.6021000000000001,0.7604,0.05480000000000007,0.1885104919160648,"(360.0, 4281.25)",3921.25,96
3,222.70000000000002,3.2881105990413984,1.9776286353467565,98.94999999999999,3.031391012790346,29.677852348993287,293.6,3.3711197240994437,0.0,1737.8666666666668,3.8627486979877554,0.0,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,6.930648769574944,139.55,3.1427531351716085,0.0,0.0,0.0,275.3333333333333,3.352011062147815,17.370246085011185,275.3333333333333,3.352011062147815,6.883668903803132,204.13333333333333,3.26152889727846,3.024608501118568,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,0.0044742729306487,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,230.0,99.73564664821821,"[2, 9, 10, 6, 11]",0.5455,0.5772999999999999,0.5025999999999999,0.5698,0.019100000000000117,0.37087378640776997,"(620.0, 6601.25)",5981.25,108
4,222.70000000000002,3.2881105990413984,0.7373333333333333,98.94999999999999,3.031391012790346,8.208333333333334,293.6,3.3711197240994437,0.0,1737.8666666666668,3.8627486979877554,0.0,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,2.704,139.55,3.1427531351716085,0.0,0.0,0.0,275.3333333333333,3.352011062147815,6.5873333333333335,275.3333333333333,3.352011062147815,2.388,204.13333333333333,3.26152889727846,1.0513333333333332,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,125.0,56.57009557317324,"[2, 9, 6, 10, 11]",0.5275000000000001,0.5747,0.5091,0.5634,0.015799999999999925,0.3901234567901226,"(345.0, 3325.0)",2980.0,110
5,222.70000000000002,3.2881105990413984,0.593,98.94999999999999,3.031391012790346,8.919,293.6,3.3711197240994437,0.0,1737.8666666666668,3.8627486979877554,0.0,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,2.7636666666666665,139.55,3.1427531351716085,6.939860467177937,0.0,0.0,275.3333333333333,3.352011062147815,6.3196666666666665,275.3333333333333,3.352011062147815,2.912,204.13333333333333,3.26152889727846,1.0146666666666666,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,200.0,64.35562270701784,"[2, 7, 9, 6, 10]",0.53,0.5034000000000001,0.5667,0.5033000000000001,0.0132000000000001,0.5454545454545474,"(448.75, 4226.25)",3777.5,111
6,222.70000000000002,3.2881105990413984,8.368387096774194,98.94999999999999,3.031391012790346,0.0109677419354838,293.6,3.3711197240994437,0.0,1737.8666666666668,3.8627486979877554,0.0397204301075268,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,1.6566666666666667,139.55,3.1427531351716085,6.939860467177937,0.0,0.0,275.3333333333333,3.352011062147815,30.88445844998943,275.3333333333333,3.352011062147815,3.105459247997264,204.13333333333333,3.26152889727846,1.1611476910143386,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,135.0,87.06043003150275,"[1, 6, 4, 2, 5]",0.6404000000000001,0.7663,0.62,,0.22050000000000003,0.3401203146691347,"(550.0, 5905.0)",5355.0,119
7,222.70000000000002,3.2881105990413984,0.710231884057971,98.94999999999999,3.031391012790346,0.0,293.6,3.3711197240994437,0.0,1737.8666666666668,3.8627486979877554,0.0137246376811594,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,0.5217391304347826,139.55,3.1427531351716085,6.939860467177937,0.0,0.0,275.3333333333333,3.352011062147815,30.88445844998943,275.3333333333333,3.352011062147815,3.105459247997264,204.13333333333333,3.26152889727846,1.1611476910143386,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,90.0,78.23038374819279,"[1, 6, 4, 5, 3]",0.5188999999999999,0.7727999999999999,,,0.35,0.6196883852691218,"(430.0, 4515.0)",4085.0,138
8,222.70000000000002,3.2881105990413984,6.714535901926445,98.94999999999999,3.031391012790346,12.936952714535902,293.6,3.3711197240994437,0.0008756567425569,1737.8666666666668,3.8627486979877554,0.0,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,0.2162872154115586,139.55,3.1427531351716085,6.939860467177937,0.0,0.0,275.3333333333333,3.352011062147815,30.88445844998943,275.3333333333333,3.352011062147815,3.105459247997264,204.13333333333333,3.26152889727846,1.1611476910143386,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,125.0,96.85333958463535,"[2, 1, 6, 3, 5]",0.5615,0.7721,0.88,,0.3073,0.4653240460327075,"(620.0, 6510.0)",5890.0,141
9,222.70000000000002,3.2881105990413984,57.72336201191264,98.94999999999999,3.031391012790346,0.1191264063534083,293.6,3.3711197240994437,28.087359364659164,1737.8666666666668,3.8627486979877554,9.238914626075449,105.4,3.0521492892665196,0.0,125.95,3.1099570803773187,6.604897418927862,139.55,3.1427531351716085,16.61151555261416,0.0,0.0,275.3333333333333,3.352011062147815,30.88445844998943,275.3333333333333,3.352011062147815,3.105459247997264,204.13333333333333,3.26152889727846,1.1611476910143386,785.75,3.6514762728301418,5.390844687051973,190.10000000000002,3.2396185223419702,1.027243108400224,128.53333333333333,3.11647831309573,0.571469667140634,12.8,2.2594192409711433,0.3567921507064364,190.10000000000002,3.2396185223419702,2.9915191887296144,785.75,3.6514762728301418,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,128.53333333333333,3.11647831309573,0.0,190.10000000000002,3.2396185223419702,1.8515461840767222,0.0,0.0,670.0,188.43000300938365,"[1, 3, 7, 4, 6]",0.5657,0.5492,0.5447,0.531,0.016099999999999892,0.30377358490565776,"(1400.0, 14806.25)",13406.25,149
