,Total uncertainty 1,standard deviation 1,mean 1,Total uncertainty 2,standard deviation 2,mean 2,Total uncertainty 3,standard deviation 3,mean 3,Total uncertainty 4,standard deviation 4,mean 4,Total uncertainty 5,standard deviation 5,mean 5,Total uncertainty 6,standard deviation 6,mean 6,Total uncertainty 7,standard deviation 7,mean 7,Total uncertainty 8,standard deviation 8,Total uncertainty 9,standard deviation 9,Total uncertainty 10,standard deviation 10,mean 10,Total uncertainty 11,standard deviation 11,mean 11,Total uncertainty 12,standard deviation 12,mean 12,Total uncertainty 13,standard deviation 13,mean 13,Total uncertainty 14,standard deviation 14,mean 14,Total uncertainty 15,standard deviation 15,mean 15,Total uncertainty 16,standard deviation 16,mean 16,Total uncertainty 17,standard deviation 17,mean 17,Total uncertainty 18,standard deviation 18,Total uncertainty 19,standard deviation 19,Total uncertainty 20,standard deviation 20,Total uncertainty 21,standard deviation 21,mean 21,Total uncertainty 22,standard deviation 22,mean 22,Total uncertainty 23,standard deviation 23,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght,id
181,16.8,2.376193299120165,8.855603284356095,9.3,2.1145979525948126,1.5839585133967158,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,1.4170518582541054,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,80.0,57.95684330203636,"[1, 2, 6, 5, 4]",0.7070000000000001,0.5114000000000001,,,0.29080000000000006,0.6770663562281725,"(125.0, 555.0)",430.0,1558
182,16.8,2.376193299120165,16.669934640522875,9.3,2.1145979525948126,0.4673202614379085,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0718954248366013,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,3.4722222222222223,8.2,2.055001436297168,31.366013071895424,0.0,0.0,,,9.3,2.1145979525948126,0.0,8.9,2.0939551560095153,0.0,12.9,2.262840227110101,0.0,11.4,2.2079157441041266,0.0,9.3,2.1145979525948126,0.0,0.9,0.7702771223902047,0.0,11.4,2.2079157441041266,0.0,12.9,2.262840227110101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,0.0,0.0,0.0,20.0,52.04738562091503,"[7, 1, 6, 2, 4]",0.5840000000000001,0.6825,0.7549,0.7127,0.1257999999999999,0.31679677663057143,"(45.0, 345.0)",300.0,1570
183,16.8,2.376193299120165,0.0138004246284501,9.3,2.1145979525948126,1.4978768577494692,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.0615711252653927,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,1.9256900212314223,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,0.6167728237791932,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,60.0,46.08323854228589,"[7, 2, 10, 6, 1]",0.6969000000000001,0.45430000000000004,0.8806,0.6950000000000001,0.11620000000000019,0.47506132461161155,"(85.0, 395.0)",310.0,1587
184,16.8,2.376193299120165,0.0208655332302936,9.3,2.1145979525948126,0.508500772797527,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.0115919629057187,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,0.4258114374034003,8.9,2.0939551560095153,0.0030911901081916,12.9,2.262840227110101,0.0015455950540958,11.4,2.2079157441041266,0.0278207109737248,9.3,2.1145979525948126,0.0,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,0.8632148377125193,0.0,0.0,15.0,34.854961100533764,"[14, 2, 7, 12, 1]",,0.1925,0.9964,0.20820000000000005,,,"(40.0, 250.0)",210.0,1600
185,16.8,2.376193299120165,0.1548142857142857,9.3,2.1145979525948126,0.0486571428571428,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,2.6690714285714283,8.2,2.055001436297168,0.0757714285714285,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,65.0,42.1086834645658,"[6, 1, 7, 2, 5]",0.8182,0.5888,0.5650999999999999,,0.1723,0.5856560163154316,"(75.0, 360.0)",285.0,1619
186,16.8,2.376193299120165,12.23015873015873,9.3,2.1145979525948126,0.246031746031746,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,3.0198412698412698,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,75.0,61.59626139206119,"[1, 6, 2, 5, 4]",0.6719999999999999,0.7965,,,0.4928,0.6395846852693057,"(130.0, 585.0)",455.0,1625
187,16.8,2.376193299120165,9.566765578635016,9.3,2.1145979525948126,1.304154302670623,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,1.0504451038575668,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,85.0,51.08173416401472,"[1, 2, 6, 7, 5]",0.7354,0.5291,,,0.3272999999999999,0.686307401971063,"(100.0, 480.0)",380.0,1645
188,16.8,2.376193299120165,1.571923076923077,9.3,2.1145979525948126,0.0406373626373626,8.8,2.0886201189608764,0.1186813186813186,31.5,2.6269720962916048,0.0559890109890109,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.2711318681318681,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,70.0,48.15859228339209,"[1, 6, 3, 4, 2]",0.7085,0.6113,0.5903,0.5379,0.0515000000000001,0.4113418530351443,"(95.0, 430.0)",335.0,1647
189,16.8,2.376193299120165,1.3575,9.3,2.1145979525948126,0.7433333333333333,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.2258333333333333,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.6775,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,65.0,42.16453584551818,"[1, 2, 6, 4, 7]",0.5719000000000001,0.5159,0.6325000000000001,,0.09830000000000028,0.6143750000000021,"(80.0, 375.0)",295.0,1666
190,16.8,2.376193299120165,316.3836463636364,9.3,2.1145979525948126,0.3731818181818181,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,8.255677272727274,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,14.286110909090908,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,240.0,380.00800132261384,"[1, 7, 6, 2, 5]",0.8927,0.47609999999999997,0.8586,,0.29090000000000005,0.6819034224097514,"(375.0, 2615.0)",2240.0,1667
191,16.8,2.376193299120165,10.36,9.3,2.1145979525948126,0.0,8.8,2.0886201189608764,0.09375,31.5,2.6269720962916048,0.05,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,17.4675,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,9.7525,8.9,2.0939551560095153,0.63375,12.9,2.262840227110101,1.1575,11.4,2.2079157441041266,0.495,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,13.07125,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,2.49625,0.0,0.0,105.0,66.43714147375461,"[6, 13, 1, 7, 14]",0.8853,0.1733,0.5523,0.7912,0.011099999999999777,,"(140.0, 605.0)",465.0,1674
192,16.8,2.376193299120165,14.573333333333334,9.3,2.1145979525948126,2.194166666666667,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,3.09,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,0.0,8.9,2.0939551560095153,0.0,12.9,2.262840227110101,0.0,11.4,2.2079157441041266,0.0,9.3,2.1145979525948126,0.0,0.9,0.7702771223902047,0.0,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,0.0,0.0,0.0,10.0,22.849019188729617,"[1, 6, 2, 21, 17]",0.6918,0.5475,,,0.31590000000000007,0.6979673000441893,"(25.0, 170.0)",145.0,1675
193,16.8,2.376193299120165,2.1244013490725124,9.3,2.1145979525948126,0.0,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0118465430016863,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.4276576728499157,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,55.0,41.724274743775624,"[1, 6, 4, 7, 5]",0.6948,0.8629,,,0.5728,0.6845124282982792,"(80.0, 380.0)",300.0,1694
194,16.8,2.376193299120165,346.424978687127,9.3,2.1145979525948126,2.3145780051150897,8.8,2.0886201189608764,33.76214833759591,31.5,2.6269720962916048,0.8069053708439897,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,65.85848252344417,8.2,2.055001436297168,0.4901960784313725,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,0.371696504688832,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,285.0,488.1621115776977,"[1, 6, 3, 2, 4]",0.7029000000000001,0.5913999999999999,0.8093,0.6232,0.12909999999999988,0.38240521327014193,"(580.0, 3456.25)",2876.25,1705
195,16.8,2.376193299120165,0.7631359466221852,9.3,2.1145979525948126,0.1359466221851543,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0508757297748123,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.4804003336113427,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,55.0,40.590727811045014,"[1, 6, 2, 4, 7]",0.5547,0.6685,0.6138,,0.14670000000000016,0.4971196204676388,"(70.0, 350.0)",280.0,1729
196,16.8,2.376193299120165,1.8031683168316832,9.3,2.1145979525948126,0.0029702970297029,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.1249504950495049,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.0009900990099009,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,55.0,41.092448386772304,"[1, 4, 2, 6, 7]",0.7694,0.8652,0.6502,,0.38569999999999993,0.5484146168064836,"(75.0, 355.0)",280.0,1734
197,16.8,2.376193299120165,1.51,9.3,2.1145979525948126,0.014,8.8,2.0886201189608764,3.238,31.5,2.6269720962916048,0.294,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.724,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,65.0,44.94036917885151,"[3, 1, 6, 4, 2]",0.5929,0.5987,0.6092,0.8229,0.08289999999999997,0.37158225011205676,"(90.0, 405.0)",315.0,1760
198,16.8,2.376193299120165,0.0551537070524412,9.3,2.1145979525948126,3.865280289330922,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0204339963833634,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.1274864376130199,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,80.0,50.168584076409196,"[2, 6, 1, 4, 5]",0.8755,0.6117,0.6066,,0.23429999999999995,0.5172185430463575,"(100.0, 440.0)",340.0,1761
199,16.8,2.376193299120165,2.462888820449646,9.3,2.1145979525948126,0.317215891592239,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0064675084693563,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.5512781028641823,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,0.0,8.9,2.0939551560095153,0.0,12.9,2.262840227110101,0.0,11.4,2.2079157441041266,0.0,9.3,2.1145979525948126,0.0,0.9,0.7702771223902047,0.0,11.4,2.2079157441041266,0.0,12.9,2.262840227110101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,0.0,0.0,0.0,5.0,3.3378503233754238,"[1, 6, 2, 4, 10]",0.6917,0.5719000000000001,0.8829,,0.26990000000000014,0.5535274815422481,"(5.0, 25.0)",20.0,1767
200,16.8,2.376193299120165,118.84756097560977,9.3,2.1145979525948126,2.2780487804878047,8.8,2.0886201189608764,8.31341463414634,31.5,2.6269720962916048,0.1451219512195121,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,8.129268292682926,8.2,2.055001436297168,0.0585365853658536,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,120.0,176.93232039836374,"[1, 3, 6, 2, 4]",0.8061,0.5036,0.6664,0.7878000000000001,0.1191000000000001,0.42040240028238635,"(260.0, 1420.0)",1160.0,1780
201,16.8,2.376193299120165,3.097037647058824,9.3,2.1145979525948126,0.0,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.6651764705882353,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,55.0,49.86244376367651,"[1, 6, 5, 4, 3]",0.6873,,,,0.6873,0.8088737201365188,"(105.0, 455.0)",350.0,1796
202,16.8,2.376193299120165,685.684375,9.3,2.1145979525948126,3.246875,8.8,2.0886201189608764,1507.403125,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,32.3109375,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,470.0,2267.8056816788517,"[3, 1, 6, 2, 7]",0.5861000000000001,0.8377,0.7809,,0.3213999999999999,0.5254209579859408,"(1853.75, 15396.25)",13542.5,1797
203,16.8,2.376193299120165,3.351578947368421,9.3,2.1145979525948126,0.0,8.8,2.0886201189608764,90.63684210526316,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,4.478947368421053,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,0.0,8.9,2.0939551560095153,0.0,12.9,2.262840227110101,0.0,11.4,2.2079157441041266,0.0042105263157894,9.3,2.1145979525948126,0.0,0.9,0.7702771223902047,0.0,11.4,2.2079157441041266,0.0,12.9,2.262840227110101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,0.8894736842105263,0.0,0.0,20.0,99.36105263157894,"[3, 6, 1, 22, 13]",0.8461,0.5393,0.6552,0.9594,0.18190000000000006,0.5035991140642307,"(60.0, 495.0)",435.0,1800
204,16.8,2.376193299120165,2.2690503597122302,9.3,2.1145979525948126,0.2664892086330935,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.098273381294964,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.5381294964028777,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,50.0,49.272172092072616,"[1, 6, 2, 4, 5]",0.6734,0.5936,0.613,,0.15539999999999998,0.4847161572052403,"(100.0, 445.0)",345.0,1832
205,16.8,2.376193299120165,2.496835325365206,9.3,2.1145979525948126,2.317397078353254,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.3851261620185923,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,130.0,51.299588211766505,"[1, 2, 6, 5, 4]",0.5067999999999999,0.7327,,,0.3078000000000001,0.7276595744680853,"(110.0, 480.0)",370.0,1836
206,16.8,2.376193299120165,0.211377245508982,9.3,2.1145979525948126,1.1874251497005988,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.0874251497005988,8.2,2.055001436297168,6.939860467177937,0.0,0.0,,,9.3,2.1145979525948126,2.1107784431137726,8.9,2.0939551560095153,0.0011976047904191,12.9,2.262840227110101,0.0694610778443113,11.4,2.2079157441041266,0.0712574850299401,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,35.0,39.15445706725427,"[7, 2, 1, 6, 12]",0.7212000000000001,0.7062999999999999,0.6099,0.5351,0.0808000000000001,0.3508467216673906,"(60.0, 305.0)",245.0,1860
207,16.8,2.376193299120165,0.184063047285464,9.3,2.1145979525948126,0.0623467600700525,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0788091068301225,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,0.6087565674255692,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,50.0,40.094344660462724,"[6, 1, 4, 2, 7]",0.6443,0.6033,0.5216000000000001,,0.0969000000000001,0.4708454810495629,"(70.0, 345.0)",275.0,1880
208,16.8,2.376193299120165,2.01271186440678,9.3,2.1145979525948126,4.614406779661017,8.8,2.0886201189608764,0.0,31.5,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,7.6,2.0182817819387053,1.3163841807909604,8.2,2.055001436297168,0.0,0.0,0.0,,,9.3,2.1145979525948126,3.105459247997264,8.9,2.0939551560095153,1.1611476910143386,12.9,2.262840227110101,5.390844687051973,11.4,2.2079157441041266,1.027243108400224,9.3,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,11.4,2.2079157441041266,2.9915191887296144,12.9,2.262840227110101,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.1145979525948126,0.0,11.4,2.2079157441041266,1.8515461840767222,0.0,0.0,75.0,47.10387200371027,"[2, 1, 6, 7, 5]",0.6032,0.5587,,,0.24659999999999993,0.6684738411493628,"(95.0, 435.0)",340.0,1888
