,Total uncertainty 1,standard deviation 1,mean 1,Total uncertainty 2,standard deviation 2,mean 2,Total uncertainty 3,standard deviation 3,mean 3,Total uncertainty 4,standard deviation 4,mean 4,Total uncertainty 5,standard deviation 5,mean 5,Total uncertainty 6,standard deviation 6,mean 6,Total uncertainty 7,standard deviation 7,mean 7,Total uncertainty 8,standard deviation 8,Total uncertainty 9,standard deviation 9,Total uncertainty 10,standard deviation 10,mean 10,Total uncertainty 11,standard deviation 11,mean 11,Total uncertainty 12,standard deviation 12,mean 12,Total uncertainty 13,standard deviation 13,mean 13,Total uncertainty 14,standard deviation 14,mean 14,Total uncertainty 15,standard deviation 15,mean 15,Total uncertainty 16,standard deviation 16,mean 16,Total uncertainty 17,standard deviation 17,mean 17,Total uncertainty 18,standard deviation 18,Total uncertainty 19,standard deviation 19,Total uncertainty 20,standard deviation 20,Total uncertainty 21,standard deviation 21,mean 21,Total uncertainty 22,standard deviation 22,mean 22,Total uncertainty 23,standard deviation 23,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght,id
134,9.366666666666667,2.117934876035581,0.0,6.075,1.906593695038937,0.1146732429099876,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.0,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,0.0752157829839704,6.449999999999999,1.936985528340212,0.0406905055487053,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,1.027243108400224,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,45.0,39.39094871029418,"[2, 6, 7, 5, 4]",0.5569,0.5903,,,0.25270000000000004,0.778976572133169,"(55.0, 281.25)",226.25,1049
135,9.366666666666667,2.117934876035581,0.0800122187149984,6.075,1.906593695038937,0.2002647388249669,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.0,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,0.4700743305162407,6.449999999999999,1.936985528340212,0.0,0.0,0.0,,,8.299999999999999,2.0608062930535316,0.879767844415029,4.6000000000000005,1.7601956885184906,0.0475511658690561,11.100000000000001,2.1958992876623697,0.0,8.7,2.0832117803470602,0.1091131249363608,6.233333333333333,1.9196963114939425,0.0,0.9,0.7702771223902047,0.0,8.7,2.0832117803470602,0.6331738112208533,11.100000000000001,2.1958992876623697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.366215253029223,0.0,0.0,5.0,3.786172487526728,"[22, 10, 16, 6, 2]",0.5574,0.5422,0.5358,0.6366,0.026699999999999835,0.6725440806045383,"(5.0, 25.0)",20.0,1053
136,9.366666666666667,2.117934876035581,2.3072625698324023,6.075,1.906593695038937,0.0960893854748603,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.3351955307262569,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,1.0687150837988826,6.449999999999999,1.936985528340212,2.5860335195530726,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,1.027243108400224,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,55.0,45.55366526823698,"[7, 1, 6, 4, 2]",0.523,0.6036,0.6528,0.6629,0.04920000000000002,0.3741444866920148,"(85.0, 350.0)",265.0,1142
137,9.366666666666667,2.117934876035581,3.6833584094572807,6.075,1.906593695038937,0.1397528210639441,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.0002203116603976,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,0.6421278882321333,6.449999999999999,1.936985528340212,0.7125201504567437,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,1.027243108400224,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,65.0,44.33834875972201,"[1, 7, 6, 2, 4]",0.7194,0.514,0.7173,0.9836,0.1575000000000002,0.5681818181818187,"(75.0, 325.0)",250.0,1151
138,9.366666666666667,2.117934876035581,56.41333333333333,6.075,1.906593695038937,0.0,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,1.5066666666666666,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,8.223333333333333,6.449999999999999,1.936985528340212,114.22666666666667,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,1.027243108400224,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,200.0,219.53036917885154,"[7, 1, 6, 4, 5]",0.5937,0.7547,0.7109,,0.24160000000000004,0.5190118152524168,"(320.0, 1475.0)",1155.0,1169
139,9.366666666666667,2.117934876035581,0.0063610451306413,6.075,1.906593695038937,0.0,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.0,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,1.4750593824228029,6.449999999999999,1.936985528340212,0.0,0.0,0.0,,,8.299999999999999,2.0608062930535316,7.147233570863024,4.6000000000000005,1.7601956885184906,0.1108471892319873,11.100000000000001,2.1958992876623697,0.4093428345209818,8.7,2.0832117803470602,0.0063341250989707,6.233333333333333,1.9196963114939425,0.0,0.9,0.7702771223902047,0.0,8.7,2.0832117803470602,0.0649247822644497,11.100000000000001,2.1958992876623697,0.3182897862232779,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,0.4901029295328583,0.0,0.0,5.0,10.028495645288995,"[10, 6, 22, 12, 17]",0.7121999999999999,0.653,0.5292,0.5271,0.043399999999999994,0.6095505617977519,"(10.0, 60.0)",50.0,1173
140,9.366666666666667,2.117934876035581,4.514355062413315,6.075,1.906593695038937,0.0,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.2901525658807212,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,1.4798890429958391,6.449999999999999,1.936985528340212,6.939860467177937,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,1.027243108400224,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,60.0,52.38462631731933,"[1, 6, 4, 5, 3]",0.661,0.7056,,,0.4142,0.6857615894039737,"(100.0, 415.0)",315.0,1181
141,9.366666666666667,2.117934876035581,3.307426900584796,6.075,1.906593695038937,0.0833479532163742,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.000901559454191,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,0.5940545808966862,6.449999999999999,1.936985528340212,0.5769980506822612,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,0.0092592592592592,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,65.0,42.705114374544856,"[1, 7, 6, 2, 10]",0.7273000000000001,0.505,0.7646999999999999,0.10340000000000005,0.007399999999999962,,"(70.0, 315.0)",245.0,1183
142,9.366666666666667,2.117934876035581,2.1958342857142856,6.075,1.906593695038937,0.0001542857142857,6.800000000000001,1.9634767610871187,0.0,16.233333333333334,2.3617622791632047,0.0181657142857142,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,0.6828571428571428,6.449999999999999,1.936985528340212,0.0,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,0.0011428571428571,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,35.0,41.03128035616558,"[1, 6, 4, 10, 2]",0.6591,0.8872,0.0524,0.9998,0.014600000000000168,,"(60.0, 310.0)",250.0,1184
143,9.366666666666667,2.117934876035581,770.9965517241379,6.075,1.906593695038937,7.667816091954023,6.800000000000001,1.9634767610871187,1419.9747126436782,16.233333333333334,2.3617622791632047,0.0,6.0,1.9002415406058841,0.0,5.75,1.8783495607643064,15.079310344827586,6.449999999999999,1.936985528340212,6.939860467177937,0.0,0.0,,,8.299999999999999,2.0608062930535316,3.105459247997264,4.6000000000000005,1.7601956885184906,1.1611476910143386,11.100000000000001,2.1958992876623697,5.390844687051973,8.7,2.0832117803470602,1.027243108400224,6.233333333333333,1.9196963114939425,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.0832117803470602,2.9915191887296144,11.100000000000001,2.1958992876623697,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,1.9196963114939425,0.0,8.7,2.0832117803470602,1.8515461840767222,0.0,0.0,790.0,2259.8186204506273,"[3, 1, 6, 2, 5]",0.581,0.913,0.5994999999999999,,0.27759999999999996,0.6547169811320754,"(1820.0, 11986.25)",10166.25,1192
