,Total uncertainty 1,standard deviation 1,mean 1,Total uncertainty 2,standard deviation 2,mean 2,Total uncertainty 3,standard deviation 3,mean 3,Total uncertainty 4,standard deviation 4,mean 4,Total uncertainty 5,standard deviation 5,mean 5,Total uncertainty 6,standard deviation 6,mean 6,Total uncertainty 7,standard deviation 7,mean 7,Total uncertainty 8,standard deviation 8,Total uncertainty 9,standard deviation 9,Total uncertainty 10,standard deviation 10,mean 10,Total uncertainty 11,standard deviation 11,mean 11,Total uncertainty 12,standard deviation 12,mean 12,Total uncertainty 13,standard deviation 13,mean 13,Total uncertainty 14,standard deviation 14,mean 14,Total uncertainty 15,standard deviation 15,mean 15,Total uncertainty 16,standard deviation 16,mean 16,Total uncertainty 17,standard deviation 17,mean 17,Total uncertainty 18,standard deviation 18,Total uncertainty 19,standard deviation 19,Total uncertainty 20,standard deviation 20,Total uncertainty 21,standard deviation 21,mean 21,Total uncertainty 22,standard deviation 22,mean 22,Total uncertainty 23,standard deviation 23,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght,id
720,3.7,1.6392580608878475,0.2643243243243243,3.7,1.6392580608878475,0.1029729729729729,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0221621621621621,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,0.0318918918918918,4.7,1.7718351005007222,6.939860467177937,0.0,0.0,,,6.7,1.9560795557458144,2.1264864864864865,1.9,1.236215133788839,0.1689189189189189,9.3,2.1145979525948126,12.727297297297298,6.0,1.9002415406058841,0.6459459459459459,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,1.1183783783783785,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,0.4354054054054054,0.0,0.0,25.0,28.503425257538407,"[11, 7, 13, 12, 14]",0.04269999999999996,0.8117,0.15059999999999996,0.8806,,,"(40.0, 170.0)",130.0,7111
721,3.7,1.6392580608878475,0.0805606407322654,3.7,1.6392580608878475,0.1550114416475972,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0189816933638443,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,0.0890389016018306,4.7,1.7718351005007222,6.939860467177937,0.0,0.0,,,6.7,1.9560795557458144,3.105459247997264,1.9,1.236215133788839,1.1611476910143386,9.3,2.1145979525948126,5.390844687051973,6.0,1.9002415406058841,1.027243108400224,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.8515461840767222,0.0,0.0,55.0,46.44382232337499,"[2, 6, 1, 4, 5]",0.5957,0.5125,0.7233,,0.1190000000000001,0.6765207504263799,"(65.0, 285.0)",220.0,7115
722,3.7,1.6392580608878475,1.709921875,3.7,1.6392580608878475,0.4715625,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.098515625,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,2.695703125,4.7,1.7718351005007222,0.159921875,0.0,0.0,,,6.7,1.9560795557458144,5.12796875,1.9,1.236215133788839,0.31234375,9.3,2.1145979525948126,10.999296875,6.0,1.9002415406058841,0.554296875,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,2.369453125,0.0,0.0,45.0,51.12311263531099,"[12, 10, 6, 14, 1]",0.6135999999999999,0.5947,0.7558,0.3104,0.03249999999999997,0.8507853403141421,"(75.0, 315.0)",240.0,7122
723,3.7,1.6392580608878475,0.696,3.7,1.6392580608878475,0.5475,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0795,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,0.42,4.7,1.7718351005007222,6.939860467177937,0.0,0.0,,,6.7,1.9560795557458144,3.105459247997264,1.9,1.236215133788839,1.1611476910143386,9.3,2.1145979525948126,5.390844687051973,6.0,1.9002415406058841,1.027243108400224,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.8515461840767222,0.0,0.0,50.0,47.84322964602945,"[1, 2, 6, 4, 5]",0.5425,0.5528,0.7503,,0.12219999999999986,0.7047289504036897,"(75.0, 285.0)",210.0,7149
724,3.7,1.6392580608878475,28.562105263157896,3.7,1.6392580608878475,0.1389473684210526,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,1.7578947368421052,4.7,1.7718351005007222,11.83157894736842,0.0,0.0,,,6.7,1.9560795557458144,3.105459247997264,1.9,1.236215133788839,1.1611476910143386,9.3,2.1145979525948126,5.390844687051973,6.0,1.9002415406058841,1.027243108400224,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.8515461840767222,0.0,0.0,95.0,81.45089549464099,"[1, 7, 6, 2, 5]",0.6287,0.7805,0.8631,,0.35429999999999995,0.6659774436090224,"(125.0, 465.0)",340.0,7157
725,3.7,1.6392580608878475,7.758703481392557,3.7,1.6392580608878475,0.0816326530612244,4.8,1.7831766905349025,3.1812725090036014,4.8,1.7831766905349025,1.6458583433373348,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,1.8187274909963984,4.7,1.7718351005007222,0.0,0.0,0.0,,,6.7,1.9560795557458144,8.750300120048019,1.9,1.236215133788839,0.354141656662665,9.3,2.1145979525948126,22.552220888355343,6.0,1.9002415406058841,0.0840336134453781,2.7,1.4543211368701219,0.0,0.9,0.7702771223902047,0.0,6.0,1.9002415406058841,0.3817527010804322,9.3,2.1145979525948126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,2.343337334933973,0.0,0.0,50.0,48.95198079231692,"[12, 10, 1, 3, 22]",0.6281,0.5264,0.6424000000000001,0.5472,0.03990000000000016,0.6263736263736299,"(65.0, 275.0)",210.0,7177
726,3.7,1.6392580608878475,10.844587352625938,3.7,1.6392580608878475,3.1264737406216505,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.1329046087888531,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,7.255091103965702,4.7,1.7718351005007222,0.0,0.0,0.0,,,6.7,1.9560795557458144,3.105459247997264,1.9,1.236215133788839,1.1611476910143386,9.3,2.1145979525948126,5.390844687051973,6.0,1.9002415406058841,1.027243108400224,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.8515461840767222,0.0,0.0,75.0,60.519425984853655,"[1, 6, 2, 4, 7]",0.5676,0.6455,0.9021,,0.24270000000000003,0.6916500427472213,"(100.0, 345.0)",245.0,7187
727,3.7,1.6392580608878475,0.0,3.7,1.6392580608878475,0.5096153846153846,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0076923076923076,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,0.3538461538461538,4.7,1.7718351005007222,6.939860467177937,0.0,0.0,,,6.7,1.9560795557458144,3.105459247997264,1.9,1.236215133788839,1.1611476910143386,9.3,2.1145979525948126,5.390844687051973,6.0,1.9002415406058841,1.027243108400224,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.8515461840767222,0.0,0.0,50.0,46.97138349218329,"[2, 6, 4, 5, 3]",0.5730999999999999,0.9418,,,0.5221,0.9054804023586542,"(70.0, 285.0)",215.0,7197
728,3.7,1.6392580608878475,0.0700470560454545,3.7,1.6392580608878475,0.0915249112272727,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,2.3737181818181816,4.7,1.7718351005007222,0.0,0.0,0.0,,,6.7,1.9560795557458144,0.0,1.9,1.236215133788839,0.0,9.3,2.1145979525948126,0.0,6.0,1.9002415406058841,0.0,2.7,1.4543211368701219,0.0,0.9,0.7702771223902047,0.0,6.0,1.9002415406058841,0.0,9.3,2.1145979525948126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,0.0,0.0,0.0,0.0,2.5352901490909088,"[6, 2, 1, 10, 3]",0.9227,0.5395,,,0.47119999999999995,0.8455051139422213,"(0.0, 10.0)",10.0,7206
729,3.7,1.6392580608878475,0.1755593803786574,3.7,1.6392580608878475,0.1239242685025817,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,0.0826161790017211,4.7,1.7718351005007222,0.0,0.0,0.0,,,6.7,1.9560795557458144,1.135972461273666,1.9,1.236215133788839,0.0103270223752151,9.3,2.1145979525948126,0.0,6.0,1.9002415406058841,0.5283993115318416,2.7,1.4543211368701219,0.0,0.9,0.7702771223902047,0.0,6.0,1.9002415406058841,0.4182444061962134,9.3,2.1145979525948126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.0516351118760758,0.0,0.0,5.0,3.5266781411359718,"[10, 22, 13, 16, 1]",0.514,0.5946,0.5294,0.6455,0.028799999999999826,0.9762711864406753,"(5.0, 20.0)",15.0,7207
730,3.7,1.6392580608878475,7.0125,3.7,1.6392580608878475,0.2675,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.28625,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,2.44125,4.7,1.7718351005007222,0.0,0.0,0.0,,,6.7,1.9560795557458144,0.0,1.9,1.236215133788839,0.0,9.3,2.1145979525948126,0.0,6.0,1.9002415406058841,0.0,2.7,1.4543211368701219,0.0,0.9,0.7702771223902047,0.0,6.0,1.9002415406058841,0.0,9.3,2.1145979525948126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,0.0,0.0,0.0,5.0,10.0075,"[1, 6, 4, 2, 10]",0.6707000000000001,0.8069999999999999,0.5154000000000001,,0.20230000000000004,0.6727635517126708,"(10.0, 35.0)",25.0,7210
731,3.7,1.6392580608878475,82.58731707317072,3.7,1.6392580608878475,12.521951219512196,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,3.351164051619499,4.7,1.7718351005007222,6.939860467177937,0.0,0.0,,,6.7,1.9560795557458144,3.105459247997264,1.9,1.236215133788839,1.1611476910143386,9.3,2.1145979525948126,5.390844687051973,6.0,1.9002415406058841,1.027243108400224,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.8515461840767222,0.0,0.0,155.0,144.56066199033185,"[1, 2, 5, 4, 3]",0.7851,,,,0.7851,0.8732065398732065,"(190.0, 710.0)",520.0,7241
732,3.7,1.6392580608878475,116.5626168224299,3.7,1.6392580608878475,0.5345794392523364,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.0242990654205607,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,7.327102803738318,4.7,1.7718351005007222,6.939860467177937,0.0,0.0,,,6.7,1.9560795557458144,3.105459247997264,1.9,1.236215133788839,1.1611476910143386,9.3,2.1145979525948126,5.390844687051973,6.0,1.9002415406058841,1.027243108400224,2.7,1.4543211368701219,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,6.0,1.9002415406058841,2.9915191887296144,9.3,2.1145979525948126,22.704347253734305,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,1.8515461840767222,0.0,0.0,125.0,170.54882777687058,"[1, 6, 2, 4, 5]",0.8837,0.8677,0.9041,,0.6684000000000001,0.7501683501683503,"(195.0, 775.0)",580.0,7264
733,3.7,1.6392580608878475,3.218312387791741,3.7,1.6392580608878475,0.3066427289048474,4.8,1.7831766905349025,0.0,4.8,1.7831766905349025,0.1219030520646319,6.0,1.9002415406058841,0.0,3.9,1.669020172360893,1.029802513464991,4.7,1.7718351005007222,0.0,0.0,0.0,,,6.7,1.9560795557458144,0.0,1.9,1.236215133788839,0.0,9.3,2.1145979525948126,0.0,6.0,1.9002415406058841,0.0,2.7,1.4543211368701219,0.0,0.9,0.7702771223902047,0.0,6.0,1.9002415406058841,0.0,9.3,2.1145979525948126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4543211368701219,0.0,6.0,1.9002415406058841,0.0,0.0,0.0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6861999999999999,0.6948,0.6497999999999999,,0.22029999999999994,0.6083954708644023,"(5.0, 20.0)",15.0,7286
