,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,9.217687074829932,0.0056523129251700634,0.0031037499999999993,0.007216302521008402,0.011844920634920651,0.0038647142857143207,0.008361011312068956
std,12.017405759525571,0.016530203989328276,0.006280958333519862,0.021716982648732137,0.03574306243865513,0.009556975187679633,0.019298465119410958
min,0.0,1.0000000000065512e-05,0.0,2.0000000000020002e-05,5.999999999994898e-05,0.0,1.6887533038634217e-15
25%,0.0,0.0008050000000000002,0.0008225000000000593,0.0006500000000000394,0.0006249999999999867,0.0007100000000000994,0.0015269840979574012
50%,5.0,0.0014300000000000423,0.001664999999999972,0.0013199999999999878,0.0012600000000000389,0.0013599999999998613,0.0030065689742297397
75%,10.0,0.002579999999999971,0.0027824999999999933,0.002650000000000041,0.003339999999999954,0.002377499999999977,0.007243225158915748
max,65.0,0.11200999999999994,0.048960000000000004,0.13841000000000003,0.22887999999999997,0.08525000000000016,0.15250447227191444
