,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,95.0
mean,9.149659863945578,0.0014674829931972814,0.0016800000000000018,0.003002583333333328,0.011815555555555546,0.0016143165467626009,0.003473162365023987
std,12.266645800649155,0.0011838003832198764,0.0013748561272472766,0.007993936619843359,0.0473700862726331,0.0032956449194814453,0.007111967643281133
min,0.0,0.0,9.99999999995449e-06,0.0,2.0000000000020002e-05,0.0,3.570153516545331e-05
25%,0.0,0.0005749999999999922,0.0006550000000000167,0.0007974999999999788,0.0006200000000000094,0.0003699999999997594,0.0005574663406550454
50%,5.0,0.0012000000000000899,0.0013450000000000406,0.0012850000000000361,0.0012399999999999078,0.0009500000000001174,0.0015256823190378938
75%,10.0,0.002075000000000049,0.002285000000000037,0.001992499999999897,0.0029499999999999527,0.0021249999999999325,0.0042111590703175356
max,70.0,0.005830000000000002,0.008019999999999916,0.05569999999999997,0.2811,0.03456999999999999,0.06352443954428522
