,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,8.877551020408163,0.004947006802721092,0.0033368750000000013,0.006858655462184874,0.008721269841269842,0.0031291366906474618,0.006371537231558959
std,9.927751307129661,0.013681932612774455,0.007696570434926861,0.018900784797820116,0.027810414125743737,0.00776519599330972,0.01569884620175121
min,0.0,0.0,9.99999999995449e-06,0.0,5.999999999994898e-05,0.0,0.0
25%,0.0,0.0006849999999999357,0.0006224999999999703,0.0006399999999999739,0.0005600000000000049,0.0005700000000000149,0.000975518930482153
50%,5.0,0.0014899999999999913,0.0014499999999999513,0.0013000000000000789,0.0012099999999999334,0.0012400000000000189,0.002354145342886471
75%,10.0,0.002725000000000033,0.002647500000000025,0.002395000000000036,0.0033700000000000396,0.0022199999999999998,0.00483143119765464
max,50.0,0.09292,0.060740000000000016,0.09977999999999998,0.19724000000000008,0.0719099999999997,0.12864042933810316
