,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,8.877551020408163,0.001643605442176876,0.0014200000000000016,0.0025731092436974737,0.0074744444444444415,0.0013716546762590227,0.002902055380843016
std,15.645865994841687,0.001184974391711183,0.0010917478127815466,0.0074538368856900275,0.03263427214812663,0.0024805377505817826,0.005466621568225256
min,0.0,0.0,2.0000000000020002e-05,0.0,3.999999999992898e-05,0.0,6.106226635438361e-16
25%,0.0,0.0007700000000000484,0.0005750000000000755,0.00040000000000001146,0.0005700000000000705,0.00037999999999988043,0.0006540068076530473
50%,5.0,0.0014899999999999913,0.0011850000000000471,0.0010799999999999699,0.0014699999999999713,0.0008900000000000574,0.0014752370916748803
75%,10.0,0.0021999999999999797,0.0020700000000000718,0.002255000000000007,0.0024199999999999777,0.0015000000000001124,0.0033116076723747404
max,120.0,0.00658000000000003,0.005700000000000038,0.05718999999999996,0.22281000000000006,0.02721000000000018,0.05000000000000032
