,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,141.0,95.0
mean,11.938775510204081,0.0038287074829931895,0.0030609722222222258,0.005278403361344536,0.009063968253968258,0.0025399290780141943,0.006751788075561703
std,13.350503807535226,0.012770943543955117,0.007245200129899797,0.01385484073657727,0.03419464924845381,0.005974594486711899,0.015626690839792064
min,0.0,1.999999999990898e-05,7.00000000000145e-05,2.0000000000020002e-05,0.0,0.0,0.0
25%,2.5,0.0007899999999999574,0.0007324999999999693,0.0006699999999999484,0.0005499999999999949,0.000520000000000076,0.0009125544019184854
50%,10.0,0.0015300000000000313,0.0014149999999999996,0.0013300000000000534,0.0011999999999999789,0.0009899999999999354,0.0019342872284051627
75%,20.0,0.002365000000000006,0.002472499999999933,0.0026700000000000057,0.002065000000000039,0.0023399999999995647,0.006495555573052952
max,90.0,0.11817,0.05376000000000003,0.09001999999999999,0.22424,0.0582499999999998,0.12409458883681253
