,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,8.877551020408163,0.0015168027210884362,0.0015460416666666652,0.002487310924369748,0.003921746031746046,0.001588285714285715,0.0033761640002875643
std,11.918615553039128,0.001068136891844197,0.001236507159823074,0.006343394228227521,0.017501937730478777,0.003045831670539605,0.006657637983890173
min,0.0,5.999999999994898e-05,9.99999999995449e-06,9.99999999995449e-06,0.0001100000000000545,0.0,0.0
25%,0.0,0.0006249999999999867,0.0006099999999999994,0.0007100000000000439,0.0007449999999999957,0.00041999999999997595,0.00073750084201335
50%,5.0,0.0013400000000000079,0.0013299999999999979,0.0014099999999999113,0.0013600000000000279,0.0010349999999998416,0.0018647228343783157
75%,10.0,0.0021749999999999825,0.002059999999999923,0.0023250000000000215,0.0024600000000000732,0.0019725000000000714,0.0035163014833220485
max,70.0,0.005290000000000017,0.006099999999999994,0.05680000000000007,0.14024000000000003,0.03241000000000005,0.05955531054759289
