id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.65988,0.6774800000000001,0.6193299999999999,,0.1937700000000001,0.8003717472118967,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.7093499999999999,0.72983,0.65431,,0.26461999999999986,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59731,0.607,0.57576,,0.12204000000000015,0.5040892193308558,"(5.0, 125.0)",120.0
88,0,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.55914,0.72358,0.80815,,0.25033000000000016,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5824,0.78573,0.8598600000000001,,0.3339399999999999,,"(55.0, 175.0)",120.0
88,2,65.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5339499999999999,0.64059,0.7022999999999999,,0.15330999999999972,,"(225.0, 2605.0)",2380.0
96,0,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7065600000000001,0.55172,0.50255,,0.09601000000000015,0.35129893889498764,"(85.0, 355.0)",270.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75673,0.5652699999999999,0.50499,,0.1149,0.42041712403951687,"(65.0, 200.0)",135.0
96,2,95.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62868,0.5327,0.50326,,0.07091000000000003,0.25945847054518845,"(265.0, 3040.0)",2730.0
108,0,180.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87877,0.5373,,,0.4336199999999999,,"(290.0, 1575.0)",1285.0
108,1,200.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.9409,0.54716,,,0.49488,,"(245.0, 930.0)",685.0
108,2,145.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75757,0.52138,,,0.33045,,"(758.75, 10401.25)",9510.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5937,0.5111399999999999,0.57471,0.62597,0.030020000000000158,0.3824203821656071,"(60.0, 290.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61783,0.51539,0.59716,0.66091,0.040389999999999926,0.5145222929936296,"(50.0, 165.0)",115.0
110,2,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55812,0.50596,0.54418,0.5774699999999999,0.018300000000000316,0.23312101910828428,"(195.0, 2355.0)",2160.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66323,0.64978,0.5207999999999999,0.85761,0.09611000000000003,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.72051,0.69628,0.52538,0.90912,0.14512999999999976,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.59761,0.5923700000000001,0.5125,0.74301,0.04585000000000017,0.7197802197802281,"(5.0, 50.0)",45.0
119,0,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.7015,0.51814,0.5011099999999999,0.63883,0.032319999999999904,0.04997680531931328,"(80.0, 340.0)",250.0
119,1,60.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.76639,0.52457,0.49841,0.6710499999999999,0.040650000000000075,0.06285758466058462,"(60.0, 185.0)",125.0
119,2,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.62319,0.5104299999999999,0.50055,0.5836399999999999,0.0211699999999998,0.032735426008968296,"(275.0, 2885.0)",2610.0
138,0,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79198,0.47275999999999996,0.86414,0.93872,0.21709999999999996,0.3883720930232557,"(135.0, 570.0)",435.0
138,1,85.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.8588899999999999,0.46787999999999996,0.92784,0.97578,0.2945599999999998,0.526940966010733,"(105.0, 305.0)",200.0
138,2,105.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.6932,0.48372000000000004,0.7440899999999999,0.8236,0.10655999999999965,0.19062611806797788,"(395.0, 4740.0)",4345.0
141,0,70.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79227,0.69582,0.67516,,0.28667,0.439543084943269,"(90.0, 380.0)",290.0
141,1,60.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86041,0.74217,0.72041,,0.3883200000000001,0.5954001839926406,"(70.0, 210.0)",140.0
141,2,100.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.68963,0.62258,0.60754,,0.16291,0.2497853419196566,"(285.0, 3180.0)",2895.0
149,0,105.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72551,0.70104,0.5076499999999999,,0.17886000000000013,,"(145.0, 565.0)",420.0
