id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66198,0.67753,0.62453,,0.19473000000000018,0.8043370508054534,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.7093700000000001,0.72969,0.657,,0.26422,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.5975699999999999,0.6121300000000001,0.57567,,0.12313000000000018,0.5085914911193732,"(5.0, 130.0)",125.0
88,0,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.56021,0.72631,0.8119000000000001,,0.25225,,"(70.0, 310.0)",240.0
88,1,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58056,0.7867500000000001,0.86389,,0.3344400000000002,,"(55.0, 175.0)",120.0
88,2,90.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53742,0.64274,0.70231,,0.15498,,"(225.0, 2555.0)",2350.0
96,0,70.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70964,0.55552,0.50607,,0.09884000000000004,0.36165386022685697,"(85.0, 355.0)",270.0
96,1,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7596700000000001,0.56636,0.5079899999999999,,0.11575999999999997,0.42356384924990825,"(65.0, 200.0)",135.0
96,2,95.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6334,0.52952,0.50379,,0.07084000000000001,0.25920234174899376,"(265.0, 2995.0)",2730.0
108,0,200.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88164,0.53776,,,0.43596999999999997,,"(290.0, 1600.0)",1310.0
108,1,225.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94209,0.55082,,,0.4973000000000001,,"(245.0, 930.0)",685.0
108,2,195.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75959,0.5247299999999999,,,0.3328399999999999,,"(755.0, 10205.0)",9450.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5952500000000001,0.5140100000000001,0.57457,0.62912,0.030569999999999986,0.3894267515923565,"(65.0, 295.0)",230.0
110,1,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.6197699999999999,0.51527,0.5977,0.66503,0.04177999999999982,0.532229299363055,"(50.0, 165.0)",115.0
110,2,60.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.56114,0.50641,0.54469,0.57865,0.018499999999999517,0.23566878980891104,"(195.0, 2330.0)",2135.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66536,0.65547,0.5208900000000001,0.85983,0.09846999999999984,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.72221,0.69713,0.52501,0.90944,0.14580000000000026,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60273,0.59365,0.5154099999999999,0.7464,0.04602999999999968,0.7226059654631091,"(5.0, 50.0)",45.0
119,0,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70382,0.5200199999999999,0.50363,0.64099,0.032709999999999906,0.05057986701716392,"(85.0, 335.0)",260.0
119,1,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.7678,0.5244,0.50219,0.6775800000000001,0.04249000000000003,0.06570279882480289,"(60.0, 185.0)",125.0
119,2,140.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.62546,0.51187,0.50205,0.58211,0.02082000000000006,0.032194216792948906,"(280.0, 2920.0)",2640.0
138,0,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.7973399999999999,0.47609,0.86513,0.93853,0.22093000000000007,0.39522361359570674,"(135.0, 570.0)",435.0
138,1,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.85876,0.46856,0.92857,0.97609,0.29245999999999983,0.5231842576028619,"(105.0, 305.0)",200.0
138,2,135.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69213,0.48553,0.7462,0.8258099999999999,0.10702,0.1914490161001789,"(400.0, 4720.0)",4320.0
141,0,75.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79545,0.69889,0.67552,,0.2909599999999999,0.4461208218337932,"(90.0, 380.0)",290.0
141,1,60.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86221,0.7421,0.72567,,0.39196,0.6009812940815701,"(70.0, 210.0)",140.0
141,2,80.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.6897,0.62409,0.61031,,0.16479,0.25266789328426864,"(285.0, 3205.0)",2920.0
149,0,110.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72499,0.70182,0.50691,,0.18033999999999994,,"(150.0, 575.0)",425.0
149,1,100.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.7878499999999999,0.76053,0.50988,,0.24057000000000006,,"(110.0, 305.0)",195.0
149,2,185.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.64056,0.62463,0.50508,,0.11866999999999994,,"(500.0, 5155.0)",4655.0
154,0,85.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.73207,0.58449,0.54609,0.92137,0.11183000000000021,0.2764647713226211,"(100.0, 410.0)",310.0
154,1,65.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.79097,0.6079300000000001,0.56162,0.96457,0.1546900000000001,0.3824227441285541,"(75.0, 220.0)",145.0
154,2,145.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.64837,0.55328,0.5278700000000001,0.80463,0.059009999999999896,0.14588380716934465,"(325.0, 3505.0)",3180.0
158,0,45.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.71095,0.8431500000000001,,,0.56496,,"(65.0, 300.0)",235.0
158,1,35.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.76835,0.90826,,,0.6789000000000001,,"(50.0, 165.0)",115.0
158,2,55.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.63276,0.72744,,,0.39947,,"(185.0, 2325.0)",2140.0
175,0,55.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.6593,0.5369999999999999,0.69554,0.60592,0.058499999999999774,0.15410958904109529,"(70.0, 305.0)",235.0
175,1,50.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.7054199999999999,0.54791,0.73995,0.6404799999999999,0.08601000000000003,0.22658061116965236,"(50.0, 170.0)",120.0
175,2,80.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.6004700000000001,0.52129,0.6204799999999999,0.56437,0.028649999999999953,0.07547418335089556,"(225.0, 2655.0)",2430.0
176,0,100.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.51458,0.72714,0.60797,,0.13627,0.2765780393748732,"(130.0, 485.0)",355.0
176,1,85.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.51996,0.77993,0.64471,,0.17665000000000008,0.3585346052364524,"(95.0, 265.0)",170.0
176,2,185.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.51147,0.6432,0.56448,,0.08969999999999989,0.1820580474934035,"(475.0, 4770.0)",4355.0
179,0,45.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.68135,0.50997,0.52495,0.80913,0.05504999999999982,0.0933209018477705,"(60.0, 270.0)",210.0
179,1,40.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.7319899999999999,0.51654,0.52991,0.8687,0.07677,0.13014070181386678,"(45.0, 155.0)",110.0
179,2,65.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.61433,0.5076499999999999,0.514,0.7028300000000001,0.0315700000000001,0.053517545346669096,"(195.0, 2205.0)",2010.0
180,0,45.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.63591,0.89836,,,0.54547,0.9666312245259614,"(65.0, 295.0)",230.0
180,1,45.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.68051,0.94354,,,0.62765,,"(50.0, 170.0)",120.0
180,2,60.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.5840799999999999,0.77911,,,0.40685000000000004,0.7209817472975368,"(195.0, 2390.0)",2195.0
187,0,70.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.50281,0.64836,0.94882,,0.22754000000000008,0.2610900745840506,"(85.0, 360.0)",275.0
187,1,55.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.50295,0.6960200000000001,0.98225,,0.2666400000000002,0.30595524956970765,"(65.0, 200.0)",135.0
187,2,100.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.50395,0.58899,0.83935,,0.1524000000000001,0.17487091222030993,"(280.0, 3010.0)",2730.0
206,0,10.0,11.226231064421425,"[12, 7, 2, 16, 21]",0.04632000000000003,0.78478,,,0.018859999999999988,0.04594397076735685,"(15.0, 70.0)",55.0
206,1,10.0,11.226231064421425,"[12, 7, 2, 16, 21]",0.017959999999999976,0.84827,,,0.007320000000000104,0.0178319123020709,"(10.0, 40.0)",30.0
206,2,10.0,11.226231064421425,"[12, 7, 2, 16, 21]",0.15378000000000003,0.68513,,,0.061329999999999885,0.14940316686967087,"(40.0, 445.0)",410.0
209,0,75.0,54.132177697977504,"[1, 6, 5, 4, 3]",0.68624,,,,0.68624,,"(100.0, 410.0)",310.0
209,1,65.0,54.132177697977504,"[1, 6, 5, 4, 3]",0.7391,,,,0.7391,,"(75.0, 225.0)",150.0
209,2,100.0,54.132177697977504,"[1, 6, 5, 4, 3]",0.61538,,,,0.61538,,"(320.0, 3485.0)",3165.0
211,0,70.0,53.75864652418655,"[7, 6, 10, 2, 1]",0.7981199999999999,0.39457,0.82743,0.62852,0.08587999999999996,,"(90.0, 390.0)",300.0
211,1,60.0,53.75864652418655,"[7, 6, 10, 2, 1]",0.85429,0.36597,0.89352,0.6732899999999999,0.11946000000000001,,"(70.0, 225.0)",155.0
211,2,90.0,53.75864652418655,"[7, 6, 10, 2, 1]",0.6949000000000001,0.43276000000000003,0.72192,0.5755,0.04541999999999957,,"(270.0, 3110.0)",2840.0
227,0,30.0,20.014371038576503,"[1, 2, 6, 10, 7]",0.67559,0.7248600000000001,0.10260000000000002,0.39320999999999995,,0.002498941126639755,"(35.0, 140.0)",105.0
227,1,25.0,20.014371038576503,"[1, 2, 6, 10, 7]",0.73866,0.78667,0.053749999999999964,0.36026,,0.0007623888182962129,"(30.0, 80.0)",50.0
227,2,40.0,20.014371038576503,"[1, 2, 6, 10, 7]",0.60962,0.64369,0.21740000000000004,0.56972,0.0028600000000000847,0.012113511224057957,"(105.0, 1025.0)",920.0
236,0,70.0,49.76022964602945,"[6, 1, 2, 4, 5]",0.57404,0.5205500000000001,0.94175,,0.1847899999999999,0.24985127095727405,"(90.0, 375.0)",285.0
236,1,65.0,49.76022964602945,"[6, 1, 2, 4, 5]",0.59857,0.52997,0.97796,,0.22243000000000024,0.3007436452136293,"(70.0, 205.0)",135.0
236,2,105.0,49.76022964602945,"[6, 1, 2, 4, 5]",0.54443,0.51505,0.82758,,0.13115999999999994,0.17733910221741472,"(300.0, 3130.0)",2830.0
240,0,10.0,7.649484536082474,"[12, 2, 22, 1, 10]",0.52525,0.56658,0.57211,0.50525,0.02149000000000012,0.05172081829121568,"(15.0, 60.0)",45.0
240,1,10.0,7.649484536082474,"[12, 2, 22, 1, 10]",0.5328200000000001,0.5861000000000001,0.59273,0.50778,0.026949999999999696,0.06486161251504137,"(10.0, 30.0)",20.0
240,2,10.0,7.649484536082474,"[12, 2, 22, 1, 10]",0.51629,0.5417000000000001,0.54705,0.50405,0.016249999999999987,0.039109506618531846,"(40.0, 460.0)",420.0
246,0,35.0,36.53227151895733,"[13, 1, 14, 7, 11]",0.13902000000000003,0.63364,0.17996,0.93552,0.0010899999999999244,0.0043271139341005335,"(50.0, 235.0)",185.0
246,1,35.0,36.53227151895733,"[13, 1, 14, 7, 11]",0.08269000000000004,0.67564,0.12424000000000002,0.97397,,0.002342199285430204,"(40.0, 140.0)",100.0
246,2,60.0,36.53227151895733,"[13, 1, 14, 7, 11]",0.24995999999999996,0.58204,0.28681999999999996,0.80933,0.0028999999999997916,0.011512504962285794,"(145.0, 1715.0)",1570.0
273,0,70.0,52.89116720554914,"[2, 1, 6, 3, 7]",0.75054,0.5681,0.76171,,0.22523000000000004,0.5328365270877693,"(95.0, 380.0)",285.0
273,1,65.0,52.89116720554914,"[2, 1, 6, 3, 7]",0.8218799999999999,0.58782,0.82119,,0.3131099999999999,0.7407381121362667,"(70.0, 205.0)",135.0
273,2,120.0,52.89116720554914,"[2, 1, 6, 3, 7]",0.65454,0.54254,0.6656500000000001,,0.1326799999999999,0.3138869174355333,"(300.0, 3231.25)",2931.25
276,0,85.0,54.698955760679134,"[1, 6, 2, 5, 4]",0.75886,0.91195,,,0.67304,,"(100.0, 415.0)",315.0
276,1,70.0,54.698955760679134,"[1, 6, 2, 5, 4]",0.82667,0.96317,,,0.79015,,"(75.0, 225.0)",150.0
276,2,100.0,54.698955760679134,"[1, 6, 2, 5, 4]",0.66513,0.7932,,,0.48036,,"(320.0, 3480.0)",3160.0
