,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,100.0
mean,10.646258503401361,0.04773414965986394,0.0269125,0.03004042016806722,0.03128968253968253,0.04486971428571429,0.05691539046243151
std,16.461579478258447,0.0439459424287391,0.03404087131053521,0.03473447484909339,0.052206938358812224,0.04880845001353285,0.06889919601122364
min,0.0,2.999999999997449e-05,2.0000000000020002e-05,1.999999999990898e-05,9.99999999995449e-06,0.0,0.0
25%,0.0,0.009959999999999913,0.0017425000000000357,0.0020000000000000573,0.0011599999999999944,0.007179999999999992,0.002338522771843792
50%,5.0,0.03483000000000014,0.010409999999999975,0.013060000000000072,0.0036399999999999766,0.02509,0.03118573986127956
75%,15.0,0.07868500000000006,0.04104749999999993,0.05110999999999999,0.05245000000000005,0.06296749999999984,0.09036915969693549
max,125.0,0.18070999999999993,0.12644999999999995,0.13071,0.27798999999999996,0.20028999999999997,0.3017180394138448
