,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,140.0,95.0
mean,8.605442176870747,0.001584693877551019,0.0014365277777777666,0.0019523333333333207,0.0013060317460317481,0.001508142857142892,0.0034141771965664324
std,12.383461033416877,0.0012184912668094965,0.0011788398465603371,0.003800874232327611,0.0012046730779686273,0.002800423808037788,0.006459953638347478
min,0.0,2.999999999997449e-05,2.999999999997449e-05,0.0,1.0000000000065512e-05,0.0,2.351417671686562e-15
25%,0.0,0.0006200000000000094,0.0005374999999999686,0.0005500000000000227,0.0002849999999999797,0.0004075000000000606,0.0006588972195383583
50%,5.0,0.0013100000000000334,0.0010800000000000254,0.0014199999999999768,0.0009799999999999809,0.001080000000000081,0.0017294247516253247
75%,10.0,0.002244999999999997,0.002252500000000074,0.002382500000000093,0.002024999999999999,0.0017425000000000357,0.003727805474698226
max,75.0,0.006239999999999912,0.00607000000000002,0.04064000000000001,0.005369999999999986,0.030810000000000115,0.05661521499448752
