,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,9.727891156462585,0.0015588435374149666,0.0014171527777777776,0.00268201680672269,0.009228412698412704,0.0017607913669064805,0.004329378018191487
std,15.020332257934806,0.0011711565042911952,0.0011348717084664467,0.006455257951472896,0.04447361074028672,0.0032661862404961286,0.007643366108495499
min,0.0,0.0,0.0,9.99999999995449e-06,5.999999999994898e-05,9.999999999732445e-06,0.0
25%,0.0,0.0006449999999999512,0.0005374999999999963,0.0006500000000000394,0.00036999999999998145,0.0004199999999998649,0.0005372556431893077
50%,5.0,0.0012099999999999334,0.0011750000000000371,0.0011099999999999444,0.0008599999999999719,0.0010499999999996623,0.0018275481417882045
75%,10.0,0.002475000000000005,0.0018499999999999628,0.002305000000000057,0.0019050000000000455,0.001895000000000091,0.005104100065988909
max,135.0,0.004790000000000072,0.006269999999999998,0.04709999999999992,0.27888999999999997,0.03135000000000032,0.05760749724366099
