,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,11.870748299319727,0.004261768707482998,0.001668055555555553,0.0030157983193277375,0.008276666666666661,0.0027271223021583142,0.007568601490164247
std,10.746310044531524,0.01267822330475826,0.0011937876946212216,0.007612847247463829,0.032910664415323865,0.006668862780810661,0.01887432743034068
min,0.0,1.999999999990898e-05,1.999999999990898e-05,0.0,3.999999999992898e-05,0.0,1.5854694944070213e-15
25%,5.0,0.0008449999999999847,0.0007500000000000007,0.0005499999999999949,0.0008099999999999774,0.0005149999999996546,0.0008509044231898833
50%,10.0,0.0017699999999999383,0.001405000000000045,0.0013400000000000079,0.0015799999999999148,0.0013100000000000334,0.0023919043238270765
75%,15.0,0.0029400000000000537,0.0024899999999999922,0.002620000000000011,0.0027099999999999347,0.002275000000000138,0.005567934143691888
max,65.0,0.09919,0.0045599999999998975,0.05552999999999997,0.22260000000000002,0.05441000000000007,0.13254567600487227
