,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,9.047619047619047,0.001541564625850343,0.0015365277777777701,0.002409579831932774,0.005304126984126989,0.0017374820143884876,0.0039803037901714345
std,12.11154398567313,0.0012043543718468694,0.0013236320657104249,0.005828244552841397,0.028051501692590738,0.003047161685641627,0.0070385100638424795
min,0.0,2.0000000000020002e-05,0.0,0.0,4.0000000000040004e-05,3.3306690738754696e-16,5.551115123125783e-16
25%,0.0,0.0006149999999999767,0.000500000000000056,0.0004250000000000087,0.0006049999999999667,0.000500000000000167,0.0007867515046421702
50%,5.0,0.0012300000000000644,0.001164999999999916,0.0012199999999999989,0.0014899999999999913,0.0011100000000001664,0.002019506597819798
75%,10.0,0.0021500000000000408,0.002204999999999957,0.0023650000000000615,0.002615000000000034,0.0020549999999999735,0.0040616261153791945
max,65.0,0.005920000000000036,0.005680000000000018,0.048370000000000024,0.22414999999999996,0.029529999999999945,0.05426313855200282
