id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6625300000000001,0.67719,0.62298,,0.19472,0.8042957455596864,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.71328,0.73342,0.65925,,0.26790000000000014,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.60199,0.61101,0.57475,,0.12356000000000011,0.51036761668732,"(5.0, 130.0)",125.0
88,0,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5589999999999999,0.72658,0.80928,,0.25005999999999995,,"(70.0, 310.0)",240.0
88,1,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58365,0.7858,0.86316,,0.33508000000000004,,"(55.0, 175.0)",120.0
88,2,85.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53471,0.6434,0.70297,,0.1529600000000001,,"(225.0, 2615.0)",2390.0
96,0,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70739,0.55455,0.50657,,0.09815999999999991,0.3591657519209655,"(85.0, 355.0)",270.0
96,1,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75955,0.56496,0.50741,,0.1158699999999997,0.42396633735821315,"(65.0, 200.0)",135.0
96,2,95.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.63125,0.5337700000000001,0.50532,,0.07142000000000004,0.26132455177460673,"(270.0, 2970.0)",2700.0
108,0,225.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87998,0.54089,,,0.43770999999999993,,"(325.0, 1985.0)",1660.0
108,1,195.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94692,0.55115,,,0.50318,,"(275.0, 1175.0)",900.0
108,2,205.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75735,0.52322,,,0.33058,,"(810.0, 12025.0)",11215.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59441,0.51076,0.57803,0.62816,0.03004999999999991,0.3828025477706995,"(60.0, 290.0)",230.0
110,1,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.62137,0.51789,0.59745,0.66435,0.04213,0.5366878980891719,"(50.0, 165.0)",115.0
110,2,80.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55989,0.5056,0.54619,0.57863,0.01870000000000005,0.23821656050955478,"(195.0, 2350.0)",2155.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66811,0.65194,0.51909,0.85922,0.09638999999999986,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.7210099999999999,0.6968,0.52681,0.90926,0.14792000000000005,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6033200000000001,0.5915699999999999,0.51203,0.74622,0.04600000000000015,0.7221350078493017,"(5.0, 50.0)",45.0
119,0,65.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70086,0.5191,0.50299,0.63906,0.03418999999999961,0.05286840884490429,"(85.0, 365.0)",280.0
119,1,55.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.76818,0.52559,0.5016499999999999,0.68011,0.04563999999999979,0.07057368176898066,"(65.0, 200.0)",135.0
119,2,120.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.6271599999999999,0.5149900000000001,0.50109,0.58158,0.022679999999999922,0.03507035719808245,"(285.0, 3065.0)",2780.0
138,0,100.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79689,0.4759,0.86463,0.94011,0.21804999999999997,0.390071556350626,"(135.0, 565.0)",430.0
138,1,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.86162,0.46786000000000005,0.92861,0.97593,0.2950999999999997,0.5279069767441854,"(105.0, 305.0)",200.0
138,2,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.6919500000000001,0.48678,0.7474000000000001,0.82359,0.10717999999999994,0.19173524150268323,"(405.0, 4760.0)",4355.0
141,0,70.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79346,0.69857,0.6753,,0.28819000000000006,0.441873658386998,"(90.0, 380.0)",290.0
141,1,70.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86143,0.7434700000000001,0.72611,,0.3930300000000002,0.6026218951241955,"(70.0, 210.0)",140.0
141,2,100.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.68857,0.627,0.61166,,0.16678000000000026,0.25571910456915103,"(290.0, 3215.0)",2925.0
