,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,95.0
mean,8.571428571428571,0.0014068027210884404,0.0017107638888888878,0.0022557500000000017,0.0051033333333333365,0.0016010071942446104,0.0034137385307555163
std,13.711808729344826,0.0011667006438334214,0.001358284129344636,0.0056715488766001035,0.027941709659748404,0.0030683752238669657,0.006729579783525249
min,0.0,9.99999999995449e-06,0.0,0.0,1.0000000000065512e-05,0.0,0.0
25%,0.0,0.0005349999999999522,0.0006799999999999862,0.0005374999999999686,0.00046999999999997044,0.0004899999999998794,0.0006522380018343689
50%,5.0,0.0011499999999999844,0.001545000000000074,0.0013699999999999823,0.0015099999999999003,0.0009500000000000064,0.0018788627935730773
75%,10.0,0.0020899999999999253,0.0023074999999999346,0.002165000000000028,0.0022800000000000042,0.0018300000000001648,0.003914399805283568
max,90.0,0.005390000000000006,0.007059999999999955,0.05015000000000003,0.22311000000000003,0.033640000000000114,0.06181550900404287
