,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,138.0,96.0
mean,8.741496598639456,0.0027895918367346903,0.001726666666666665,0.007930924369747908,0.00842936507936508,0.005468623188405795,0.010874898960086863
std,10.961382046757988,0.010529932409307783,0.0021966207358901685,0.019740844219390204,0.021960931870543026,0.015540907975993244,0.025837038513586937
min,0.0,9.99999999995449e-06,9.99999999995449e-06,1.0000000000065512e-05,8.999999999992347e-05,9.99999999995449e-06,0.0
25%,0.0,0.0006250000000000422,0.0006500000000000117,0.0006350000000000522,0.0006800000000000694,0.0005524999999997893,0.0010910143412296291
50%,5.0,0.0012600000000000389,0.0011850000000000471,0.0016400000000000858,0.0017199999999999438,0.0013600000000000279,0.0021993848717424547
75%,10.0,0.002084999999999948,0.002052499999999957,0.0029399999999999427,0.003184999999999938,0.0024050000000004623,0.0057635017882256175
max,65.0,0.1078,0.020540000000000003,0.10857000000000006,0.14041000000000003,0.1295099999999999,0.1800771828268204
