,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,140.0,94.0
mean,9.5578231292517,0.0032763945578231308,0.002783888888888889,0.004122916666666665,0.008658412698412719,0.001969571428571399,0.005258331452648524
std,11.977792951787892,0.010134377878979197,0.0051472158420481015,0.009984631753525082,0.033271837515132595,0.0036497410712196476,0.009662619059691123
min,0.0,0.0,1.0000000000065512e-05,0.0,0.0,0.0,4.7314880529891745e-05
25%,0.0,0.0006300000000000194,0.0007599999999999552,0.0006299999999999917,0.0004649999999999377,0.000450000000000117,0.000833005681893856
50%,5.0,0.0014799999999999258,0.0016400000000000858,0.001294999999999935,0.0012500000000000844,0.0010000000000003895,0.002777733691978951
75%,10.0,0.002444999999999975,0.0026424999999999366,0.0024724999999999886,0.0023900000000000032,0.0021475000000002464,0.005038267832878619
max,70.0,0.09535000000000005,0.038290000000000046,0.055969999999999964,0.22375,0.03348999999999969,0.07134639965913867
