,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,98.0
mean,9.489795918367347,0.002831700680272104,0.011878819444444447,0.020523833333333342,0.02662571428571428,0.01802877697841728,0.033436012225995765
std,11.773180193808027,0.008468628196244794,0.023883432666582903,0.03015523375795981,0.041633317292233164,0.027927233279333375,0.050604756054767885
min,0.0,9.99999999995449e-06,5.999999999994898e-05,0.0,9.99999999995449e-06,0.0,0.0
25%,0.0,0.0005700000000000149,0.0008700000000000097,0.0010175000000000323,0.0005300000000000304,0.0008599999999999719,0.0008784596871240918
50%,5.0,0.0014000000000000679,0.0020699999999999608,0.0023299999999999987,0.002890000000000059,0.0044800000000002616,0.006901651569990633
75%,15.0,0.0024299999999999877,0.004444999999999977,0.03518750000000001,0.03776999999999997,0.02224499999999996,0.044340419754663574
max,65.0,0.08489999999999998,0.10427999999999993,0.11299999999999999,0.22418000000000005,0.14161000000000012,0.2221820646035687
