id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6592,0.67746,0.6217900000000001,,0.19533000000000011,0.8068153655514259,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.7093700000000001,0.72967,0.6539699999999999,,0.26488999999999985,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.5992500000000001,0.60944,0.57239,,0.12099000000000004,0.4997521685254031,"(5.0, 125.0)",120.0
88,0,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5589299999999999,0.72392,0.81021,,0.25096000000000007,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58026,0.78395,0.86061,,0.3324100000000001,,"(55.0, 175.0)",120.0
88,2,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53555,0.6410100000000001,0.69962,,0.15337000000000012,,"(225.0, 2575.0)",2350.0
96,0,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70916,0.5481,0.5025200000000001,,0.09668999999999994,0.35378704720087784,"(85.0, 355.0)",270.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75676,0.56399,0.50544,,0.1137600000000003,0.41624588364434784,"(65.0, 195.0)",130.0
96,2,100.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6298699999999999,0.52885,0.50282,,0.07128999999999996,0.2608488840102449,"(265.0, 2970.0)",2705.0
108,0,160.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87961,0.5357000000000001,,,0.43287999999999993,,"(290.0, 1570.0)",1280.0
108,1,165.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94103,0.54724,,,0.49388999999999994,,"(245.0, 920.0)",675.0
108,2,180.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75796,0.52328,,,0.33091000000000004,,"(755.0, 10316.25)",9561.25
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59406,0.51161,0.57336,0.62578,0.02908000000000044,0.3704458598726171,"(60.0, 290.0)",230.0
110,1,35.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61849,0.5138499999999999,0.59476,0.65866,0.04013,0.5112101910828025,"(50.0, 165.0)",115.0
110,2,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55772,0.50822,0.54511,0.57535,0.018570000000000197,0.23656050955414265,"(195.0, 2335.0)",2140.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6612100000000001,0.65149,0.5208699999999999,0.8570599999999999,0.09587000000000001,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.71892,0.69773,0.5238499999999999,0.90937,0.14642999999999995,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60268,0.59063,0.5101800000000001,0.74288,0.04635,0.7276295133438049,"(5.0, 50.0)",45.0
119,0,55.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70096,0.5168900000000001,0.50029,0.63679,0.03082000000000007,0.04765733725065729,"(85.0, 340.0)",255.0
119,1,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.76512,0.52342,0.50169,0.6756,0.0414199999999999,0.06404824493582789,"(60.0, 185.0)",125.0
119,2,80.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.6235999999999999,0.50943,0.5014700000000001,0.58239,0.02057999999999993,0.03182310190196371,"(275.0, 2900.0)",2625.0
138,0,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.7950200000000001,0.47287999999999997,0.86424,0.93829,0.21765,0.3893559928443649,"(135.0, 565.0)",430.0
