,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,100.0
mean,8.605442176870747,0.026662040816326525,0.029617222222222222,0.013447916666666664,0.014957142857142858,0.044109496402877695,0.05694887458874332
std,11.238118732492827,0.03437575593069252,0.031609230249805775,0.028478248810050007,0.04819215865907231,0.050103223786524195,0.06972992014779611
min,0.0,4.999999999999449e-05,0.0001500000000000945,0.0,0.0,0.0,0.0
25%,0.0,0.0010449999999999626,0.0030249999999999444,0.0008175000000000265,0.0008399999999999519,0.006109999999999838,0.0015686273056627629
50%,5.0,0.00497000000000003,0.01617500000000005,0.0016750000000000376,0.0013099999999999223,0.021890000000000076,0.025416394692231527
75%,10.0,0.04689000000000004,0.05044000000000004,0.005069999999999963,0.003025,0.0670849999999999,0.08830277226542957
max,55.0,0.11458000000000002,0.12092000000000003,0.1285400000000001,0.27968000000000004,0.21955999999999998,0.3179128077704996
