id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66177,0.68009,0.62319,,0.19440999999999997,0.8030152829409337,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70993,0.7303299999999999,0.65541,,0.26588999999999996,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59891,0.61092,0.5781000000000001,,0.12263999999999997,0.5065675340768279,"(5.0, 130.0)",125.0
88,0,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5582199999999999,0.72712,0.81062,,0.25268999999999986,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58439,0.78565,0.8636900000000001,,0.33562000000000014,,"(55.0, 175.0)",120.0
88,2,70.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5398700000000001,0.6397999999999999,0.70077,,0.15447999999999995,,"(220.0, 2560.0)",2340.0
96,0,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70867,0.55325,0.5066200000000001,,0.10038000000000014,0.36728869374313977,"(85.0, 355.0)",270.0
96,1,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7588900000000001,0.56637,0.50511,,0.11414000000000002,0.41763629710940353,"(65.0, 200.0)",135.0
96,2,90.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62896,0.53466,0.50254,,0.07071000000000005,0.25872667398463234,"(270.0, 3015.0)",2755.0
108,0,205.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88134,0.5384800000000001,,,0.43635999999999997,,"(290.0, 1590.0)",1300.0
108,1,220.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94254,0.5502400000000001,,,0.49766999999999995,,"(245.0, 925.0)",680.0
108,2,220.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.7587,0.52578,,,0.3325100000000001,,"(760.0, 10315.0)",9555.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59878,0.5101,0.5775,0.62775,0.031059999999999754,0.39566878980891407,"(65.0, 290.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.62157,0.5166999999999999,0.59868,0.66213,0.041500000000000314,0.5286624203821696,"(50.0, 170.0)",120.0
110,2,70.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.56027,0.5071399999999999,0.54887,0.57665,0.018739999999999868,0.23872611464967985,"(195.0, 2335.0)",2140.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6646000000000001,0.65391,0.5207999999999999,0.85716,0.09648999999999985,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.72035,0.6990799999999999,0.52425,0.90883,0.14625999999999995,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60368,0.59363,0.51031,0.7447699999999999,0.0462999999999999,0.7268445839874453,"(5.0, 50.0)",45.0
119,0,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70358,0.5168900000000001,0.5041100000000001,0.63852,0.031930000000000014,0.04937374362146283,"(85.0, 340.0)",260.0
119,1,55.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.76751,0.52483,0.50237,0.6776800000000001,0.04219000000000017,0.06523890521107185,"(60.0, 185.0)",125.0
119,2,105.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.6268199999999999,0.51361,0.50126,0.58475,0.021270000000000455,0.032890057213546396,"(280.0, 2955.0)",2675.0
138,0,110.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79529,0.47472000000000003,0.8651800000000001,0.93852,0.21741000000000021,0.38892665474060856,"(135.0, 570.0)",435.0
138,1,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.86121,0.47024,0.92908,0.97542,0.2952100000000001,0.5281037567084079,"(105.0, 310.0)",205.0
138,2,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69133,0.48697999999999997,0.7448699999999999,0.82438,0.10731999999999997,0.1919856887298747,"(400.0, 4755.0)",4355.0
141,0,75.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79324,0.69971,0.67401,,0.28942999999999985,0.44377491567003974,"(95.0, 380.0)",290.0
141,1,65.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86156,0.74424,0.72305,,0.39273,0.6021619135234592,"(70.0, 210.0)",140.0
141,2,115.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.6921200000000001,0.62463,0.61048,,0.16532000000000002,0.2534805274455689,"(285.0, 3220.0)",2935.0
149,0,120.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72736,0.70234,0.5063500000000001,,0.1802800000000001,,"(150.0, 570.0)",420.0
149,1,100.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.78599,0.75928,0.50929,,0.23851999999999995,,"(110.0, 300.0)",190.0
149,2,145.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.6412,0.62879,0.50525,,0.11841000000000002,,"(495.0, 5150.0)",4655.0
154,0,75.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.73317,0.5861799999999999,0.54907,0.92196,0.11522999999999983,0.28487021013596997,"(100.0, 410.0)",310.0
154,1,75.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.79025,0.6073999999999999,0.56162,0.96501,0.15659999999999996,0.38714462299134733,"(75.0, 220.0)",145.0
154,2,95.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.6492,0.5545100000000001,0.52746,0.80326,0.058310000000000195,0.14415327564894984,"(325.0, 3500.0)",3175.0
158,0,40.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.71061,0.84166,,,0.5633600000000001,,"(65.0, 295.0)",230.0
158,1,45.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.7697,0.90732,,,0.6793100000000001,,"(50.0, 170.0)",120.0
158,2,85.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.63395,0.72782,,,0.40056,,"(185.0, 2306.25)",2121.25
175,0,55.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.65846,0.5399700000000001,0.69651,0.60564,0.05850999999999995,0.15413593256058997,"(70.0, 310.0)",240.0
175,1,50.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.70522,0.54967,0.73902,0.64057,0.08623999999999998,0.22718651211801894,"(50.0, 175.0)",125.0
175,2,85.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.59856,0.5222100000000001,0.61856,0.5650200000000001,0.02819000000000016,0.0742623814541627,"(225.0, 2635.0)",2410.0
176,0,120.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.51673,0.72679,0.6064499999999999,,0.13554999999999995,0.27511670387659826,"(130.0, 490.0)",360.0
