id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.65942,0.67632,0.62123,,0.19333999999999996,0.7985956216439489,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.7081,0.72783,0.65419,,0.26561999999999986,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.5996900000000001,0.6089,0.5726,,0.12090999999999996,0.4994217265592731,"(5.0, 125.0)",120.0
88,0,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5559799999999999,0.72367,0.8083,,0.24996000000000007,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5830299999999999,0.78573,0.86083,,0.33408000000000004,,"(55.0, 175.0)",120.0
88,2,80.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5337700000000001,0.63939,0.69962,,0.15288000000000002,,"(225.0, 2590.0)",2365.0
96,0,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7072700000000001,0.55313,0.50371,,0.09686000000000006,0.35440907427735097,"(85.0, 355.0)",270.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75868,0.5643,0.50693,,0.11555000000000015,0.42279546286132497,"(65.0, 200.0)",135.0
96,2,90.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6267,0.53086,0.50288,,0.07060999999999984,0.2583607757043535,"(270.0, 2960.0)",2690.0
108,0,160.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.81035,0.52869,,,0.35186000000000006,,"(290.0, 1580.0)",1290.0
108,1,185.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.83912,0.53061,,,0.37367000000000006,,"(245.0, 925.0)",680.0
108,2,190.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.73826,0.5219400000000001,,,0.30377999999999994,,"(755.0, 10345.0)",9590.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59397,0.5099,0.57619,0.62644,0.030030000000000223,0.3825477707006398,"(60.0, 290.0)",230.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61921,0.5132099999999999,0.59712,0.66198,0.040220000000000034,0.5123566878980896,"(50.0, 165.0)",115.0
110,2,70.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5568500000000001,0.5053300000000001,0.54477,0.5784,0.018279999999999852,0.23286624203821468,"(190.0, 2315.0)",2125.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6669700000000001,0.65096,0.51857,0.85819,0.09615000000000007,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.72095,0.6965600000000001,0.52521,0.90754,0.14581000000000022,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60196,0.5911,0.5113099999999999,0.74141,0.044789999999999885,0.7031397174254355,"(5.0, 50.0)",45.0
119,0,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70075,0.51571,0.50135,0.60405,0.03202999999999967,0.04952837482603938,"(80.0, 340.0)",260.0
119,1,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.7670399999999999,0.52345,0.50074,0.6105499999999999,0.04089000000000009,0.06322869955156965,"(60.0, 185.0)",125.0
119,2,105.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.6255,0.50866,0.50081,0.57389,0.02110000000000012,0.03262718416576483,"(275.0, 2890.0)",2615.0
138,0,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79654,0.47483,0.86313,0.93883,0.21793000000000018,0.38985688729874807,"(135.0, 565.0)",430.0
138,1,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.86129,0.46625000000000005,0.9283399999999999,0.97564,0.2942300000000002,0.5263506261180683,"(105.0, 305.0)",200.0
138,2,75.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.6901200000000001,0.48423000000000005,0.7437199999999999,0.82306,0.10570000000000013,0.1890876565295172,"(400.0, 4745.0)",4345.0
141,0,55.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79208,0.69667,0.67369,,0.28684,0.43980374118368604,"(90.0, 380.0)",290.0
141,1,60.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.8611800000000001,0.74184,0.7247600000000001,,0.3923199999999999,0.6015332720024532,"(70.0, 205.0)",135.0
141,2,90.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.68716,0.62584,0.60766,,0.16532999999999975,0.25349586016559306,"(290.0, 3195.0)",2905.0
149,0,95.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72383,0.7013199999999999,0.50468,,0.1797000000000002,,"(145.0, 570.0)",425.0
149,1,85.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.7867,0.75669,0.5097,,0.23863000000000012,,"(110.0, 300.0)",190.0
149,2,155.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.63826,0.62677,0.5045,,0.11748999999999987,,"(495.0, 5090.0)",4595.0
154,0,80.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.73178,0.5848800000000001,0.54296,0.91948,0.1116499999999998,0.2760197775030898,"(100.0, 405.0)",305.0
154,1,65.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.79015,0.60487,0.5592900000000001,0.96426,0.15300999999999987,0.3782694684796042,"(75.0, 220.0)",145.0
154,2,95.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.64669,0.5522400000000001,0.52545,0.8027299999999999,0.05774000000000035,0.14274412855377097,"(325.0, 3470.0)",3145.0
158,0,40.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.70999,0.84161,,,0.56345,,"(60.0, 295.0)",230.0
158,1,40.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.76859,0.90765,,,0.6790499999999999,,"(50.0, 165.0)",115.0
158,2,45.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.6289,0.72666,,,0.39856,,"(185.0, 2310.0)",2125.0
175,0,50.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.65706,0.53868,0.6534,0.57629,0.04210999999999987,0.1109325605900945,"(70.0, 305.0)",235.0
175,1,40.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.70507,0.54472,0.6694599999999999,0.58554,0.051449999999999996,0.13553740779768175,"(50.0, 170.0)",120.0
175,2,55.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.59726,0.52088,0.60816,0.5563899999999999,0.025339999999999918,0.0667544783983138,"(225.0, 2600.0)",2375.0
176,0,90.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.51355,0.7238800000000001,0.60599,,0.13431000000000004,0.2725999594073474,"(130.0, 485.0)",355.0
176,1,80.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.51261,0.77936,0.6419,,0.17569000000000023,0.35658615790541964,"(95.0, 260.0)",165.0
176,2,135.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.50813,0.64125,0.56298,,0.08916999999999997,0.1809823421960625,"(465.0, 4720.0)",4255.0
179,0,45.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.68096,0.50675,0.523,0.80795,0.054869999999999974,0.09301576538396335,"(60.0, 270.0)",210.0
179,1,35.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.73073,0.51359,0.53181,0.86675,0.07576999999999989,0.12844549923715867,"(45.0, 155.0)",110.0
179,2,40.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.6129800000000001,0.50491,0.5129699999999999,0.6998,0.03185000000000027,0.053992202068147595,"(195.0, 2180.0)",1985.0
180,0,45.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.63585,0.89715,,,0.5459700000000001,0.9675172780435939,"(65.0, 295.0)",230.0
180,1,40.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.67821,0.94265,,,0.62464,,"(50.0, 170.0)",120.0
180,2,50.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.5820000000000001,0.77688,,,0.40303,0.7142122984228247,"(195.0, 2395.0)",2200.0
187,0,65.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.50093,0.6460699999999999,0.94944,,0.2180899999999999,0.25024670109007446,"(85.0, 355.0)",270.0
