id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.65867,0.67937,0.6220300000000001,,0.19470999999999983,0.8042544403139195,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.7092499999999999,0.7297100000000001,0.65472,,0.26348000000000005,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59849,0.6099399999999999,0.57684,,0.12194000000000016,0.5036761668731937,"(5.0, 125.0)",120.0
88,0,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5580700000000001,0.72538,0.80793,,0.25190999999999997,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5794900000000001,0.78674,0.86339,,0.3335100000000001,,"(55.0, 175.0)",120.0
88,2,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53276,0.64176,0.7021,,0.15308999999999984,,"(225.0, 2535.0)",2310.0
96,0,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70811,0.55133,0.5029699999999999,,0.09767999999999977,0.3574094401756302,"(85.0, 355.0)",270.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75945,0.5631999999999999,0.50674,,0.11533000000000004,0.4219904866447128,"(65.0, 200.0)",135.0
96,2,80.0,47.52909118449099,"[1, 4, 2, 6, 5]",0.62939,0.53247,0.49870000000000003,,0.07026999999999983,0.257116721551408,"(265.0, 3010.0)",2735.0
108,0,160.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.8789899999999999,0.53628,,,0.43398000000000003,,"(290.0, 1580.0)",1290.0
108,1,175.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.9412,0.5448299999999999,,,0.49161,,"(245.0, 925.0)",680.0
108,2,150.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.7563,0.52118,,,0.32902,,"(745.0, 10205.0)",9460.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5946199999999999,0.5103599999999999,0.57542,0.62585,0.02976000000000001,0.37910828025477716,"(65.0, 290.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61834,0.51466,0.59545,0.66141,0.041059999999999985,0.5230573248407642,"(50.0, 165.0)",115.0
110,2,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55821,0.50482,0.5444100000000001,0.57597,0.018020000000000147,0.2295541401273904,"(195.0, 2290.0)",2095.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66307,0.65065,0.51929,0.85776,0.09621000000000024,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.7202200000000001,0.69755,0.5244500000000001,0.90772,0.14479000000000009,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.59946,0.5918399999999999,0.51132,0.74333,0.04494000000000009,0.7054945054945125,"(5.0, 50.0)",45.0
119,0,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.69923,0.5178400000000001,0.50185,0.63783,0.03125000000000022,0.04832225143033898,"(80.0, 340.0)",255.0
119,1,50.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.76494,0.52456,0.49866999999999995,0.67213,0.0421600000000002,0.06519251584969876,"(60.0, 185.0)",125.0
119,2,80.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.62241,0.51139,0.5020100000000001,0.58045,0.020449999999999746,0.031622081336013214,"(275.0, 2905.0)",2630.0
138,0,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.7953,0.47191000000000005,0.86499,0.93796,0.21911000000000003,0.3919677996422183,"(135.0, 570.0)",435.0
138,1,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.86066,0.46858,0.92806,0.97571,0.2947900000000001,0.5273524150268337,"(105.0, 305.0)",200.0
138,2,85.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69097,0.48463999999999996,0.74532,0.8235399999999999,0.10709000000000002,0.1915742397137746,"(400.0, 4645.0)",4245.0
141,0,65.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79249,0.6960299999999999,0.67404,,0.2869299999999999,0.4399417356639067,"(90.0, 380.0)",290.0
141,1,65.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86012,0.74359,0.72254,,0.3916900000000001,0.600567310640908,"(70.0, 210.0)",140.0
141,2,75.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.68972,0.62266,0.60623,,0.16260000000000008,0.2493100275988962,"(285.0, 3165.0)",2880.0
