,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,99.0
mean,11.122448979591837,0.011134489795918375,0.018287708333333333,0.0217401680672269,0.010621904761904763,0.02372417266187052,0.030624589480264582
std,17.690217852249596,0.02358288220570844,0.027177186564041413,0.0271126056736012,0.018084395060395598,0.031149681783548728,0.04623812020337961
min,0.0,1.0000000000065512e-05,0.0,1.0000000000065512e-05,0.00019000000000002348,7.000000000012552e-05,0.0
25%,0.0,0.0007249999999999757,0.0014325000000000865,0.0013600000000000279,0.0012000000000000899,0.0023799999999999932,0.001601747909290449
50%,5.0,0.0016599999999999948,0.0031550000000000744,0.006970000000000032,0.0021900000000000253,0.010210000000000052,0.010533793383397883
75%,10.0,0.004045000000000021,0.025689999999999935,0.038115000000000065,0.004875000000000074,0.034094999999999986,0.03894131576350926
max,115.0,0.10651,0.10541,0.10270000000000001,0.06689,0.16315000000000013,0.22089171974522176
