,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,8.741496598639456,0.0014856462585034005,0.001634722222222215,0.0020212605042016726,0.005861746031746032,0.0014098561151079374,0.002709083523917469
std,10.914417030456294,0.0011520910518783276,0.0012472761620418364,0.003170761699276113,0.03447777463347069,0.0014897247025178978,0.0032417189537031162
min,0.0,0.0,1.0000000000065512e-05,2.999999999997449e-05,6.0000000000060005e-05,0.0,0.0
25%,0.0,0.0005899999999999794,0.0005899999999999794,0.0007549999999999502,0.0005200000000000204,0.00042000000000003146,0.0006550974978968674
50%,5.0,0.0011700000000000044,0.0013749999999999596,0.0013900000000000023,0.0012699999999999934,0.0011200000000000099,0.0018609206660139405
75%,15.0,0.0022050000000000125,0.0024025000000000574,0.0025099999999999567,0.002175000000000038,0.0020000000000000573,0.003965047180052375
max,65.0,0.0049000000000000155,0.005189999999999917,0.031440000000000023,0.27498,0.0133000000000002,0.02443954428518963
