,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,9.319727891156463,0.001484897959183673,0.0017234027777777747,0.0018484033613445391,0.005832539682539698,0.001547625899280589,0.0032054517149742914
std,13.95491095104075,0.0011957604145347851,0.001285674791229658,0.0033413097460384704,0.03465868233484817,0.0016140643553131714,0.0037889743314771414
min,0.0,0.0,5.999999999994898e-05,0.0,0.0,0.0,3.963843142607004e-16
25%,0.0,0.0005700000000000149,0.0006774999999999975,0.000500000000000056,0.0005950000000000122,0.0005749999999998812,0.0007891617448127497
50%,5.0,0.0012400000000000189,0.001524999999999943,0.0010299999999999754,0.0011800000000000699,0.001100000000000434,0.002269242563630869
75%,10.0,0.002035000000000009,0.002432500000000032,0.0020800000000000263,0.0020899999999999808,0.0019800000000000373,0.004128223326236136
max,85.0,0.005469999999999975,0.005820000000000047,0.031689999999999996,0.2764200000000001,0.010230000000000405,0.021273885350323485
