id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66439,0.6790499999999999,0.62262,,0.19581000000000004,0.8087980173482038,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70871,0.73068,0.6553800000000001,,0.2646200000000001,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.60143,0.6108899999999999,0.57514,,0.12299000000000004,0.5080132176786456,"(5.0, 130.0)",125.0
88,0,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.56145,0.7252700000000001,0.8100700000000001,,0.25227,,"(75.0, 335.0)",260.0
88,1,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5820000000000001,0.78762,0.86307,,0.33324,,"(55.0, 190.0)",135.0
88,2,80.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53635,0.64169,0.70364,,0.1550800000000001,,"(235.0, 2735.0)",2500.0
96,0,80.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70716,0.55408,0.50454,,0.09898000000000018,0.3621661178192468,"(90.0, 380.0)",290.0
96,1,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75988,0.56548,0.5097400000000001,,0.1166600000000001,0.42685693377241146,"(65.0, 215.0)",150.0
96,2,80.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.63129,0.53169,0.5046999999999999,,0.07230000000000003,0.2645444566410538,"(285.0, 3205.0)",2920.0
108,0,190.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87927,0.54061,,,0.43610000000000004,,"(300.0, 1625.0)",1325.0
108,1,175.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94368,0.54921,,,0.4977499999999999,,"(255.0, 955.0)",700.0
108,2,195.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75944,0.52174,,,0.33016,,"(780.0, 10680.0)",9900.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59663,0.51346,0.57449,0.6289899999999999,0.031019999999999825,0.3951592356687876,"(65.0, 315.0)",250.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61866,0.51596,0.59754,0.6612199999999999,0.04068999999999967,0.5183439490445818,"(50.0, 185.0)",135.0
110,2,70.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5589299999999999,0.50949,0.54703,0.57802,0.01933000000000018,0.24624203821656282,"(210.0, 2530.0)",2320.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6648499999999999,0.65358,0.5206299999999999,0.85873,0.09672000000000014,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.7224200000000001,0.6992499999999999,0.5249699999999999,0.90851,0.14673999999999976,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6013299999999999,0.59294,0.51485,0.7437,0.04599999999999993,0.7221350078492982,"(5.0, 50.0)",45.0
119,0,75.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70235,0.52067,0.5016700000000001,0.63819,0.032139999999999835,0.049698469151074426,"(85.0, 365.0)",280.0
119,1,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.7657499999999999,0.52583,0.5032,0.67832,0.04170000000000029,0.06448121230864433,"(65.0, 200.0)",135.0
119,2,95.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.6253,0.51267,0.50187,0.58311,0.0218799999999999,0.03383330756146575,"(295.0, 3170.0)",2875.0
138,0,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.7954600000000001,0.47502999999999995,0.86566,0.93928,0.21805000000000008,0.39007155635062624,"(140.0, 595.0)",455.0
138,1,100.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.86054,0.47035000000000005,0.92748,0.97673,0.2955399999999999,0.5286940966010731,"(110.0, 325.0)",215.0
138,2,115.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69355,0.48684000000000005,0.74647,0.82464,0.10808000000000029,0.19334525939177152,"(420.0, 5035.0)",4615.0
141,0,75.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79127,0.6984,0.6744600000000001,,0.2873999999999999,0.44066237350505966,"(95.0, 405.0)",310.0
141,1,70.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.8610800000000001,0.7443500000000001,0.72524,,0.39483999999999997,0.6053971174486354,"(75.0, 225.0)",150.0
