,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,8.503401360544217,0.00170244897959184,0.001375763888888882,0.002794117647058823,0.011702539682539688,0.0014252517985611614,0.002758217270543583
std,10.210372210662651,0.0011962135420285585,0.001271912595328543,0.007265577118673897,0.04750199920982117,0.0017098963147374271,0.0033562560699473567
min,0.0,2.999999999997449e-05,3.999999999992898e-05,1.999999999990898e-05,4.0000000000040004e-05,3.0000000000085514e-05,0.0
25%,0.0,0.0008350000000000857,0.0004474999999999618,0.0005500000000000504,0.0005950000000000122,0.0004549999999999832,0.0005432341076725411
50%,5.0,0.0014000000000000679,0.0010600000000000054,0.0013199999999999878,0.0015300000000000313,0.0009299999999999864,0.001633298208640846
75%,10.0,0.0025350000000000095,0.0019075000000000064,0.0023500000000000187,0.002415000000000056,0.0017900000000000693,0.003713990792547278
max,60.0,0.005049999999999999,0.008680000000000021,0.05442999999999998,0.27841000000000005,0.01173000000000013,0.020507166482911204
