,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,9.965986394557824,0.0014342176870748206,0.001476388888888892,0.00270504201680673,0.009620317460317461,0.0018284285714285618,0.005059458513721932
std,15.620681306062389,0.0010462188442653872,0.0012180057133026583,0.007055387876753482,0.032277783479495704,0.002677251965801187,0.012844375588061584
min,0.0,9.99999999995449e-06,0.0,9.99999999995449e-06,4.999999999999449e-05,0.0,0.0
25%,0.0,0.0005950000000000122,0.0005900000000000349,0.0005900000000000349,0.0006650000000000267,0.0004399999999999682,0.0006014547913013868
50%,5.0,0.0014100000000000223,0.0011349999999999971,0.0012499999999999734,0.0013600000000000279,0.0011749999999999816,0.0018152827180176745
75%,10.0,0.00197500000000006,0.002182499999999893,0.002365000000000006,0.0028750000000000164,0.0022599999999999842,0.003954346404898529
max,125.0,0.005360000000000031,0.005690000000000084,0.05127000000000004,0.22432999999999992,0.018869999999999387,0.09364764267989789
