,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,100.0
mean,10.408163265306122,0.03618428571428571,0.0369926388888889,0.015588999999999999,0.01183190476190476,0.05778705035971224,0.06864804928556062
std,12.240598909848815,0.04884906479664528,0.04177066339262875,0.033435002652204796,0.03507420630500806,0.06814156059532986,0.08945120857581143
min,0.0,2.0000000000020002e-05,7.00000000000145e-05,0.0,5.0000000000105516e-05,0.0,0.0
25%,0.0,0.0015400000000000413,0.002652500000000002,0.0009925000000000073,0.0007599999999999829,0.008529999999999704,0.0013936293241051476
50%,5.0,0.008999999999999897,0.020935000000000037,0.0022849999999999815,0.0012900000000000134,0.028000000000000136,0.02770125223613623
75%,15.0,0.061975,0.06105749999999999,0.005622499999999975,0.003354999999999997,0.08328000000000002,0.10406910779175468
max,60.0,0.15754,0.15996999999999995,0.1502,0.22414,0.30491999999999997,0.3735509817837709
