,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,144.0,95.0
mean,9.319727891156463,0.0077247619047619035,0.004036527777777771,0.005402773109243699,0.01608063492063492,0.0029464583333333135,0.008453434205442582
std,12.587222481090233,0.01949824896716082,0.012876903393526564,0.01696449822045477,0.03539878163900358,0.006837312733145893,0.01858269468520473
min,0.0,9.99999999995449e-06,7.00000000000145e-05,4.999999999999449e-05,0.0,0.0,0.0
25%,0.0,0.0006750000000000367,0.0006950000000000289,0.0006850000000000467,0.0008750000000000147,0.00043999999999999595,0.0010246332718763518
50%,5.0,0.0015100000000000113,0.001504999999999923,0.0012799999999999478,0.001960000000000073,0.0010950000000001792,0.0026080084299263534
75%,10.0,0.0031200000000001227,0.0028349999999999764,0.0025500000000000522,0.005330000000000001,0.0021175000000001054,0.006668931168131026
max,65.0,0.11744999999999994,0.12234999999999996,0.11927999999999994,0.18918000000000001,0.05518000000000001,0.13641532756489497
