,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,12.108843537414966,0.004230136054421778,0.0015993749999999947,0.0029383193277310892,0.012629365079365082,0.002454142857142872,0.007026480681819936
std,10.01582942468535,0.012578647050664792,0.0012558502086250233,0.007618336523722944,0.047712809359853545,0.006157722178329279,0.01818041342318728
min,0.0,1.0000000000065512e-05,9.99999999995449e-06,9.99999999995449e-06,2.0000000000020002e-05,0.0,0.0
25%,5.0,0.0007650000000000157,0.0005275000000000141,0.0006800000000000694,0.0007399999999999629,0.0005375000000002739,0.0009491762013780444
50%,10.0,0.0016999999999999238,0.0013199999999999878,0.0013499999999999623,0.0016100000000000003,0.0011049999999999671,0.002278574053656973
75%,15.0,0.002695000000000003,0.0023625000000000174,0.0024600000000000177,0.002875000000000072,0.0022500000000000575,0.00513334934420942
max,50.0,0.09484000000000004,0.006079999999999974,0.05606,0.28125999999999995,0.04883000000000026,0.11895249695493364
