,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,8.945578231292517,0.0016451700680272128,0.0016979861111111041,0.0024500840336134505,0.009511587301587295,0.0015112230215827379,0.0034152610981173183
std,12.663063703892433,0.0011828907902100155,0.0013412772223587183,0.006469451617422192,0.044868284660855705,0.003241345100200924,0.00727711245853669
min,0.0,4.0000000000040004e-05,9.99999999995449e-06,2.999999999997449e-05,0.0,0.0,0.0
25%,0.0,0.0007199999999999429,0.0005900000000000349,0.0005200000000000204,0.0004550000000000387,0.00035999999999991594,0.0005437299892058628
50%,5.0,0.0015899999999999803,0.0015450000000000186,0.0010599999999999499,0.0010699999999999044,0.0009099999999999664,0.0015864892528140162
75%,10.0,0.0022199999999999998,0.00242999999999996,0.0019749999999998935,0.0021899999999999697,0.0016400000000000303,0.003666083372943593
max,75.0,0.005839999999999956,0.007570000000000077,0.047130000000000005,0.2828900000000001,0.032319999999999904,0.059389930172730476
