id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6619200000000001,0.67804,0.62103,,0.19379999999999986,0.8004956629491943,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70751,0.72855,0.65413,,0.2638999999999999,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59788,0.60926,0.57501,,0.12089000000000016,0.4993391160677415,"(5.0, 125.0)",120.0
88,0,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.56064,0.7231000000000001,0.8087,,0.25166,,"(70.0, 315.0)",245.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5792999999999999,0.78626,0.86061,,0.3326499999999999,,"(55.0, 175.0)",120.0
88,2,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53569,0.63973,0.70095,,0.1522000000000001,,"(225.0, 2565.0)",2340.0
96,0,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70776,0.5497000000000001,0.5030399999999999,,0.09670999999999985,0.3538602268569331,"(85.0, 350.0)",265.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75796,0.56406,0.50562,,0.11383999999999983,0.4165386022685686,"(65.0, 200.0)",135.0
96,2,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62869,0.5318499999999999,0.50093,,0.06930000000000003,0.2535675082327113,"(265.0, 3015.0)",2750.0
108,0,170.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.8798,0.5360400000000001,,,0.43333,,"(290.0, 1555.0)",1265.0
108,1,170.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94074,0.54941,,,0.49527,,"(245.0, 925.0)",680.0
108,2,220.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75751,0.52079,,,0.3288399999999999,,"(760.0, 10380.0)",9620.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59441,0.51005,0.5745199999999999,0.6282300000000001,0.029069999999999707,0.3703184713375759,"(65.0, 290.0)",225.0
110,1,35.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61715,0.51483,0.59582,0.66057,0.04090000000000049,0.521019108280261,"(50.0, 165.0)",115.0
110,2,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55657,0.50383,0.54297,0.57636,0.018480000000000052,0.23541401273885415,"(195.0, 2310.0)",2115.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66476,0.6488499999999999,0.52073,0.85831,0.09724999999999973,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.71792,0.69902,0.52407,0.9084,0.14651000000000003,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60063,0.5915900000000001,0.51212,0.74344,0.045009999999999994,0.7065934065934121,"(5.0, 50.0)",45.0
119,0,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.7005399999999999,0.51703,0.49900999999999995,0.6367,0.030709999999999904,0.04748724292562224,"(85.0, 335.0)",250.0
119,1,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.76606,0.5246,0.50029,0.67065,0.04088999999999998,0.06322869955156947,"(60.0, 185.0)",125.0
119,2,100.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.62678,0.5097,0.49841,0.58455,0.020140000000000047,0.03114272460182472,"(275.0, 2906.25)",2631.25
138,0,85.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79582,0.47152000000000005,0.86372,0.93737,0.21438999999999997,0.38352415026833625,"(135.0, 570.0)",435.0
138,1,80.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.85838,0.46708000000000005,0.92642,0.97544,0.29408,0.52608228980322,"(105.0, 305.0)",200.0
138,2,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69192,0.48375999999999997,0.74415,0.82434,0.10719999999999985,0.19177101967799615,"(395.0, 4645.0)",4240.0
141,0,60.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79145,0.6965,0.67325,,0.28676999999999997,0.4396964121435143,"(90.0, 380.0)",290.0
141,1,65.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86223,0.7421800000000001,0.72085,,0.38972000000000007,0.597546764796075,"(70.0, 210.0)",140.0
141,2,75.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.6898500000000001,0.62256,0.60985,,0.16443999999999992,0.2521312480834099,"(285.0, 3160.0)",2875.0
149,0,110.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72565,0.70051,0.5085999999999999,,0.17913000000000012,,"(145.0, 565.0)",420.0
149,1,100.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.78607,0.75678,0.50638,,0.23665000000000003,,"(110.0, 300.0)",190.0
149,2,160.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.64053,0.62373,0.50103,,0.11526000000000003,,"(495.0, 5115.0)",4620.0
154,0,75.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.73271,0.5857600000000001,0.546,0.92062,0.11230000000000029,0.2776266996291726,"(100.0, 405.0)",305.0
154,1,60.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.78969,0.6065,0.55752,0.96446,0.1549499999999997,0.3830655129789857,"(75.0, 220.0)",145.0
