,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,99.0
mean,9.863945578231293,0.04906013605442176,0.023388750000000007,0.023647166666666664,0.02275761904761905,0.04218122302158273,0.0521925486870799
std,11.747129906411772,0.04475001659120216,0.029019110146097322,0.028317808637364737,0.037482973627789525,0.04631738871923525,0.06539413774685181
min,0.0,4.999999999999449e-05,2.0000000000020002e-05,0.0,9.00000000000345e-05,0.0,0.0
25%,2.5,0.011395000000000044,0.0018574999999999842,0.001427500000000026,0.0011550000000000171,0.00546000000000002,0.0017338706731883204
50%,5.0,0.03488999999999998,0.008965,0.010249999999999981,0.003909999999999969,0.02361999999999964,0.029221260815823213
75%,10.0,0.07961499999999994,0.0368675,0.04124,0.031169999999999976,0.06371499999999986,0.06884049051638015
max,75.0,0.17619000000000007,0.10897999999999997,0.12380999999999998,0.2218199999999999,0.18976000000000004,0.3003075467234445
