id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66467,0.6819999999999999,0.62262,,0.19580999999999993,0.8087980173482032,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.71097,0.731,0.65663,,0.26552999999999993,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.60077,0.61085,0.57445,,0.12189999999999979,0.5035109458901273,"(5.0, 130.0)",125.0
88,0,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.56117,0.72436,0.81023,,0.25194000000000005,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58245,0.7865,0.8628,,0.3330599999999999,,"(55.0, 175.0)",120.0
88,2,75.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5372399999999999,0.64114,0.7006,,0.15353000000000006,,"(225.0, 2615.0)",2390.0
96,0,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7094,0.5544100000000001,0.5059199999999999,,0.09794999999999998,0.35839736553238183,"(85.0, 355.0)",270.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75701,0.56618,0.5075700000000001,,0.1155400000000002,0.4227588730332973,"(65.0, 200.0)",135.0
96,2,110.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6311599999999999,0.52942,0.5056,,0.07145999999999986,0.2614709110867173,"(265.0, 2991.25)",2726.25
108,0,205.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88024,0.5382100000000001,,,0.43468000000000007,,"(290.0, 1590.0)",1300.0
108,1,210.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94178,0.54979,,,0.49683999999999995,,"(245.0, 930.0)",685.0
108,2,180.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.7581,0.52336,,,0.3312299999999999,,"(755.0, 10460.0)",9705.0
110,0,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5977399999999999,0.51256,0.5763499999999999,0.62744,0.030229999999999757,0.3850955414012708,"(65.0, 295.0)",230.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.6200300000000001,0.5165500000000001,0.5984400000000001,0.66386,0.04026999999999992,0.5129936305732473,"(50.0, 170.0)",120.0
110,2,80.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55888,0.50917,0.5465599999999999,0.5775,0.01894999999999969,0.24140127388534635,"(195.0, 2360.0)",2165.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66159,0.65445,0.52254,0.85806,0.09660999999999964,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.72129,0.6986399999999999,0.52435,0.9104,0.14756999999999987,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60277,0.5954699999999999,0.51275,0.7451300000000001,0.0468599999999999,0.7356357927786542,"(5.0, 50.0)",45.0
119,0,65.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.70102,0.5188999999999999,0.5009600000000001,0.64009,0.031500000000000083,0.048708829441781475,"(85.0, 340.0)",255.0
119,1,55.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.76561,0.52349,0.50328,0.67598,0.0429299999999998,0.0663831761249417,"(60.0, 185.0)",125.0
119,2,90.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.6277200000000001,0.51212,0.50207,0.58251,0.0208600000000001,0.0322560692747798,"(280.0, 2935.0)",2655.0
138,0,110.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79662,0.47446999999999995,0.86508,0.93902,0.21843999999999997,0.3907692307692307,"(135.0, 570.0)",435.0
138,1,100.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.86154,0.46782,0.92869,0.97616,0.2945300000000002,0.5268872987477642,"(105.0, 305.0)",200.0
138,2,140.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69331,0.48717,0.74685,0.82533,0.10795999999999994,0.19313059033989255,"(405.0, 4755.0)",4355.0
