,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,9.217687074829932,0.001488639455782305,0.0016907638888888886,0.0023247899159663816,0.007281111111111116,0.0014005035971222872,0.002760134740444521
std,13.26366806370496,0.0012305910371136167,0.0012602813981817563,0.006462412553745904,0.03312337597290309,0.0014557170272387152,0.003040380716771274
min,0.0,0.0,1.0000000000065512e-05,2.0000000000020002e-05,2.999999999997449e-05,0.0,0.0
25%,0.0,0.0005600000000000049,0.0007500000000000007,0.0006449999999999512,0.0006650000000000267,0.00036999999999987043,0.0005595712214891135
50%,5.0,0.0012599999999999278,0.001395000000000035,0.0013099999999999223,0.0013199999999999878,0.0010300000000003084,0.001364612082183303
75%,10.0,0.0020299999999999208,0.0023225000000000606,0.0021799999999999597,0.0021499999999999853,0.0018349999999999755,0.003637782455308783
max,75.0,0.00605,0.00651999999999997,0.05445999999999995,0.22492999999999996,0.008970000000000034,0.011412487205731625
