id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.61554,0.61953,0.62269,,0.13067000000000017,0.5397356464270971,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.62522,0.63602,0.6552899999999999,,0.15264,0.6304832713754649,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.5827100000000001,0.5919,0.57515,,0.10229999999999984,0.4225526641883514,"(5.0, 125.0)",120.0
88,0,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5599799999999999,0.65438,0.73727,,0.18353999999999993,,"(70.0, 310.0)",240.0
88,1,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58175,0.67127,0.75649,,0.2138,,"(55.0, 175.0)",120.0
88,2,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53502,0.61785,0.67662,,0.13115,,"(225.0, 2600.0)",2375.0
96,0,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70685,0.5383100000000001,0.50376,,0.06466000000000016,0.23658982802780879,"(85.0, 355.0)",270.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75964,0.53901,0.5044,,0.06242000000000003,0.22839370654957925,"(65.0, 200.0)",135.0
96,2,70.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.63157,0.52659,0.5041100000000001,,0.0579900000000001,0.21218441273326044,"(265.0, 2980.0)",2715.0
108,0,145.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88059,0.5291,,,0.4373,,"(290.0, 1565.0)",1275.0
108,1,200.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94106,0.5282899999999999,,,0.48314999999999997,,"(245.0, 925.0)",680.0
108,2,130.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75725,0.51963,,,0.33255,,"(750.0, 10155.0)",9405.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5620700000000001,0.50725,0.5757,0.62512,0.020809999999999662,0.26509554140126956,"(65.0, 290.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5680799999999999,0.50983,0.59602,0.66161,0.024430000000000174,0.3112101910828048,"(50.0, 165.0)",115.0
110,2,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.54766,0.5051399999999999,0.5459700000000001,0.5753900000000001,0.01615000000000011,0.20573248407643452,"(190.0, 2345.0)",2155.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6645099999999999,0.60612,0.5140899999999999,0.85682,0.06262999999999985,0.9832025117739458,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.71973,0.6168199999999999,0.5160899999999999,0.90741,0.08222999999999991,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60112,0.57884,0.50861,0.7437199999999999,0.03644000000000003,0.5720565149136627,"(5.0, 50.0)",45.0
