id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.65977,0.67692,0.6230800000000001,,0.1947000000000001,0.8042131350681544,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.71058,0.72809,0.65447,,0.2639600000000001,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59704,0.61141,0.5710299999999999,,0.1220699999999999,0.5042131350681535,"(5.0, 125.0)",120.0
88,0,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.55825,0.7229,0.80997,,0.25229,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.57775,0.78657,0.86235,,0.3312799999999999,,"(55.0, 175.0)",120.0
88,2,65.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53564,0.64081,0.70033,,0.15346000000000015,,"(225.0, 2556.25)",2331.25
96,0,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70652,0.54974,0.50502,,0.09785999999999961,0.3580680570801302,"(85.0, 355.0)",270.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75814,0.56572,0.5029,,0.11346,0.4151481888035125,"(65.0, 200.0)",135.0
96,2,70.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62656,0.5303,0.50273,,0.07033999999999985,0.2573728503476027,"(270.0, 2985.0)",2715.0
108,0,165.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87925,0.5404,,,0.43616,,"(290.0, 1590.0)",1300.0
108,1,170.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94122,0.5495399999999999,,,0.49642,,"(245.0, 920.0)",675.0
108,2,175.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75798,0.52122,,,0.32857000000000003,,"(760.0, 10396.25)",9480.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59414,0.51347,0.5734,0.62783,0.0299299999999999,0.3812738853503172,"(60.0, 290.0)",230.0
110,1,35.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61937,0.5162800000000001,0.59504,0.6597,0.041000000000000036,0.5222929936305737,"(50.0, 165.0)",115.0
110,2,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55699,0.50559,0.54453,0.57832,0.01837000000000011,0.23401273885350457,"(195.0, 2310.0)",2115.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.66376,0.6537999999999999,0.51796,0.85719,0.09728999999999999,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.71855,0.6973400000000001,0.5246500000000001,0.9077999999999999,0.14578000000000013,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.59866,0.59214,0.51274,0.74353,0.04585000000000017,0.7197802197802281,"(5.0, 50.0)",45.0
119,0,60.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.70078,0.5188999999999999,0.49966999999999995,0.6369199999999999,0.031239999999999823,0.04830678830988066,"(80.0, 335.0)",255.0
119,1,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.76496,0.52312,0.49936,0.67338,0.04127000000000003,0.06381629812896246,"(60.0, 185.0)",125.0
119,2,60.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.62563,0.51064,0.49927,0.5837600000000001,0.02100999999999975,0.03248801608164489,"(275.0, 2875.0)",2600.0
138,0,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.7944,0.47341999999999995,0.86236,0.93846,0.21727999999999992,0.3886940966010732,"(135.0, 570.0)",435.0
138,1,85.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.8605700000000001,0.46718000000000004,0.92757,0.97585,0.29273000000000016,0.5236672629695888,"(105.0, 305.0)",200.0
138,2,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.6920200000000001,0.48412,0.74447,0.82229,0.1057300000000001,0.18914132379248674,"(400.0, 4725.0)",4325.0
141,0,75.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79194,0.69754,0.67371,,0.28767,0.4410763569457222,"(90.0, 380.0)",290.0
141,1,60.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.8592299999999999,0.7431,0.72088,,0.39046000000000003,0.5986813860778903,"(70.0, 210.0)",140.0
141,2,90.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.68889,0.6241,0.60831,,0.16491,0.25285188592456304,"(285.0, 3180.0)",2895.0
149,0,105.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72306,0.7018,0.50547,,0.17747999999999997,,"(145.0, 570.0)",420.0
149,1,85.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.7854,0.75561,0.50846,,0.23714000000000002,,"(110.0, 300.0)",190.0
149,2,175.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.63839,0.6249199999999999,0.5043,,0.11699999999999988,,"(495.0, 5106.25)",4550.0
154,0,80.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.73279,0.58432,0.54245,0.92132,0.11043999999999965,0.2730284301606914,"(100.0, 410.0)",310.0
154,1,65.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.78887,0.6084,0.56069,0.96442,0.15673000000000026,0.3874660074165644,"(75.0, 220.0)",145.0
154,2,100.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.64682,0.55168,0.52642,0.8009999999999999,0.05803000000000014,0.14346106304079148,"(325.0, 3445.0)",3120.0
158,0,35.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.71045,0.84092,,,0.56257,,"(65.0, 295.0)",230.0
158,1,35.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.76929,0.9071400000000001,,,0.6789799999999999,,"(50.0, 165.0)",115.0
158,2,45.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.62881,0.7240800000000001,,,0.39583999999999997,,"(180.0, 2310.0)",2130.0
175,0,50.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.6555,0.53879,0.69401,0.60242,0.05755999999999961,0.15163329820863966,"(70.0, 305.0)",235.0
