,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,8.571428571428571,0.0015721088435374164,0.0015371527777777766,0.0027558823529411835,0.007457142857142855,0.001653999999999973,0.003883536701475741
std,11.28703948225453,0.0012604039531270257,0.0012035475901145546,0.0075933859948904125,0.03303402461141617,0.0031333584161453414,0.007666476685527603
min,0.0,0.0,2.0000000000020002e-05,3.999999999992898e-05,0.0,0.0,0.0
25%,0.0,0.0005800000000000249,0.0005149999999999599,0.000490000000000046,0.0005699999999999594,0.0005924999999998015,0.0010067338399189496
50%,5.0,0.0013600000000000279,0.0013150000000000106,0.0010000000000000009,0.0013999999999999568,0.0010299999999999754,0.0018818681318681918
75%,10.0,0.0021050000000000235,0.002272499999999983,0.0023050000000000015,0.00276000000000004,0.0017975000000000074,0.0033752813192977626
max,60.0,0.006079999999999863,0.005850000000000022,0.054320000000000035,0.22741,0.032179999999999875,0.059132671811833626
