id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.65952,0.67728,0.62058,,0.19491000000000014,0.805080545229245,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70923,0.7300599999999999,0.65674,,0.26536000000000004,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59975,0.60762,0.5727800000000001,,0.12166000000000021,0.50251961999174,"(5.0, 125.0)",120.0
88,0,40.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.55911,0.7234,0.80823,,0.2502,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5801700000000001,0.7850900000000001,0.8593999999999999,,0.3301600000000001,,"(55.0, 175.0)",120.0
88,2,65.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53601,0.63981,0.70021,,0.1523000000000001,,"(225.0, 2560.0)",2335.0
96,0,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.71026,0.55164,0.50474,,0.09820000000000007,0.3593121112330773,"(85.0, 355.0)",270.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.76096,0.56318,0.50476,,0.11631999999999998,0.42561287961946553,"(65.0, 200.0)",135.0
96,2,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62991,0.52993,0.50153,,0.07070999999999994,0.25872667398463195,"(265.0, 3010.0)",2705.0
108,0,185.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87955,0.53574,,,0.43382,,"(290.0, 1580.0)",1290.0
108,1,175.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94097,0.5492,,,0.49560000000000004,,"(245.0, 920.0)",675.0
108,2,190.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75699,0.52225,,,0.32982,,"(750.0, 10240.0)",9490.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5963700000000001,0.50963,0.57629,0.62603,0.03018999999999994,0.38458598726114573,"(60.0, 290.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.62081,0.51298,0.59646,0.6593800000000001,0.040560000000000485,0.5166878980891781,"(50.0, 165.0)",115.0
110,2,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55678,0.50613,0.54503,0.5763400000000001,0.018040000000000056,0.22980891719745294,"(195.0, 2285.0)",2090.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6649,0.65211,0.52042,0.859,0.09750999999999987,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.71932,0.69736,0.5227999999999999,0.90953,0.14572000000000018,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6005400000000001,0.59297,0.5101800000000001,0.7440100000000001,0.04647000000000012,0.7295133437990658,"(5.0, 50.0)",45.0
119,0,65.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.6998,0.51877,0.5006200000000001,0.6368,0.03084000000000009,0.047688263491572735,"(80.0, 335.0)",255.0
119,1,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.76677,0.52371,0.50011,0.67022,0.041899999999999715,0.0647904747177976,"(60.0, 185.0)",125.0
