id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.62068,0.63127,0.59855,,0.14364999999999994,0.5933498554316399,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6359,0.65439,0.6096699999999999,,0.16274000000000022,0.6722015695993403,"(5.0, 15.0)",10.0
77,2,0.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.58455,0.59795,0.56691,,0.11023000000000027,0.4553077240809596,"(5.0, 125.0)",120.0
88,0,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53843,0.66903,0.80741,,0.19921999999999995,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5442100000000001,0.69262,0.86229,,0.2351700000000001,,"(55.0, 170.0)",115.0
88,2,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.52797,0.6252599999999999,0.7004699999999999,,0.14327000000000012,,"(225.0, 2575.0)",2350.0
96,0,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.66206,0.55164,0.50027,,0.09691000000000005,0.35459202341749,"(85.0, 350.0)",265.0
96,1,55.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6863699999999999,0.56555,0.5027900000000001,,0.11379000000000017,0.41635565312843076,"(65.0, 200.0)",135.0
96,2,75.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.61366,0.52947,0.50122,,0.06885999999999992,0.25195755579948736,"(270.0, 2970.0)",2700.0
108,0,110.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.80516,0.5376099999999999,,,0.39322999999999997,,"(260.0, 3110.0)",1275.0
108,1,95.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.84589,0.5490200000000001,,,0.43406999999999996,,"(200.0, 2005.0)",625.0
108,2,155.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.72664,0.5223599999999999,,,0.3186399999999999,,"(755.0, 10215.0)",9460.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59683,0.50466,0.5604100000000001,0.59582,0.024070000000000147,0.3066242038216579,"(65.0, 290.0)",225.0
110,1,35.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61816,0.5105999999999999,0.56603,0.61371,0.028309999999999835,0.3606369426751571,"(50.0, 165.0)",115.0
110,2,60.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5558000000000001,0.50678,0.54193,0.56633,0.01841999999999988,0.2346496815286609,"(195.0, 2320.0)",2125.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60146,0.61145,0.51877,0.85915,0.07485000000000008,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.61419,0.6300399999999999,0.52642,0.90815,0.09795999999999982,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.57982,0.5774,0.5102599999999999,0.74281,0.040939999999999976,0.642700156985876,"(5.0, 50.0)",45.0
119,0,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.62923,0.51404,0.49956999999999996,0.6392599999999999,0.030850000000000155,0.047703726612030546,"(80.0, 335.0)",255.0
119,1,55.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.6434,0.51574,0.49985999999999997,0.6725,0.03713999999999995,0.05743002937992879,"(60.0, 185.0)",125.0
