,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,8.02721088435374,0.0015451020408163187,0.0015918750000000095,0.002646890756302526,0.007078888888888883,0.0015017985611510696,0.003056541999899328
std,10.526512892425547,0.001098857044653597,0.0014950800286132012,0.007097116715568756,0.032725303424558046,0.002673004403071299,0.006016560311682302
min,0.0,0.0,9.99999999995449e-06,0.0,2.0000000000020002e-05,0.0,0.0
25%,0.0,0.0007050000000000112,0.0004450000000000287,0.0006699999999999484,0.0005100000000000104,0.0003749999999999587,0.0004957101699089583
50%,5.0,0.0014100000000000223,0.0010450000000000181,0.0013400000000000079,0.0011499999999999844,0.0008899999999999464,0.00142735406902441
75%,10.0,0.0021500000000000408,0.0024450000000000582,0.0021150000000000335,0.0019950000000000245,0.0018249999999999655,0.0034305134237343493
max,50.0,0.005809999999999871,0.006819999999999937,0.05256000000000005,0.22502999999999995,0.028220000000000134,0.05185593531789806
