id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66025,0.67828,0.62067,,0.1941400000000001,0.8019000413052465,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70872,0.7297,0.65378,,0.2647099999999999,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59978,0.60739,0.57439,,0.12088999999999994,0.49933911606774056,"(5.0, 125.0)",120.0
88,0,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.55786,0.7249,0.80801,,0.24971999999999994,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5831200000000001,0.7821400000000001,0.86176,,0.33333,,"(55.0, 175.0)",120.0
88,2,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53355,0.64122,0.70018,,0.15254,,"(225.0, 2550.0)",2325.0
96,0,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70646,0.54855,0.50307,,0.09728999999999988,0.35598243688254605,"(85.0, 350.0)",265.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75857,0.5646100000000001,0.5061599999999999,,0.11438000000000004,0.41851445298207096,"(65.0, 200.0)",135.0
96,2,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62863,0.5289699999999999,0.5003,,0.06956000000000029,0.2545188437614353,"(265.0, 3015.0)",2691.25
108,0,190.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88065,0.53801,,,0.4356300000000001,,"(290.0, 1585.0)",1295.0
108,1,165.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94219,0.54626,,,0.4939,,"(245.0, 925.0)",680.0
108,2,165.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75713,0.5218,,,0.32921,,"(750.0, 10175.0)",9425.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59259,0.51037,0.57253,0.62883,0.029209999999999847,0.3721019108280235,"(60.0, 290.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61759,0.51189,0.59632,0.6627799999999999,0.03984999999999983,0.5076433121019086,"(50.0, 165.0)",115.0
110,2,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55713,0.50742,0.54252,0.5771,0.01812999999999998,0.23095541401273859,"(195.0, 2315.0)",2120.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6639900000000001,0.65028,0.51835,0.85857,0.09489999999999998,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.72008,0.6960500000000001,0.5257700000000001,0.90904,0.1467900000000001,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.5998600000000001,0.59097,0.51309,0.7437,0.04489000000000021,0.7047095761381564,"(5.0, 50.0)",45.0
119,0,65.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.7005399999999999,0.51807,0.5008699999999999,0.63801,0.030629999999999824,0.047363537961960446,"(80.0, 340.0)",250.0
119,1,50.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.76703,0.52134,0.50133,0.67506,0.04071999999999987,0.06296582650378825,"(60.0, 185.0)",125.0
119,2,80.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.62561,0.50882,0.50132,0.58177,0.020620000000000194,0.03188495438379495,"(275.0, 2865.0)",2590.0
138,0,85.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.79409,0.47519,0.8644499999999999,0.93852,0.21962999999999988,0.3928980322003575,"(135.0, 570.0)",435.0
138,1,110.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.8588899999999999,0.46812,0.9276800000000001,0.97586,0.29308,0.5242933810375671,"(105.0, 305.0)",200.0
138,2,115.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.6930799999999999,0.48597999999999997,0.74438,0.82343,0.10655999999999977,0.1906261180679781,"(395.0, 4710.0)",4255.0
141,0,70.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.79312,0.6964699999999999,0.6762900000000001,,0.28806,0.44167433302667897,"(90.0, 380.0)",285.0
141,1,60.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86216,0.7438400000000001,0.72199,,0.39186999999999994,0.6008432996013493,"(70.0, 210.0)",140.0
141,2,85.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.68545,0.62357,0.6079300000000001,,0.1629400000000002,0.24983134007973049,"(285.0, 3150.0)",2865.0
149,0,105.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72411,0.7019599999999999,0.5072099999999999,,0.18025999999999986,,"(145.0, 570.0)",420.0
149,1,90.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.78561,0.75776,0.50603,,0.23814000000000002,,"(110.0, 300.0)",190.0
149,2,130.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.6417999999999999,0.6217900000000001,0.50169,,0.11621999999999999,,"(495.0, 5200.0)",4650.0
154,0,70.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.73056,0.58485,0.54329,0.92095,0.11246,0.2780222496909766,"(100.0, 410.0)",310.0
154,1,65.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.78851,0.60816,0.55845,0.96376,0.15391,0.38049443757725593,"(75.0, 220.0)",145.0
154,2,120.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.64701,0.55054,0.5258700000000001,0.80032,0.057419999999999694,0.14195302843015997,"(325.0, 3485.0)",3155.0
158,0,35.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.70766,0.8407,,,0.5608599999999999,,"(65.0, 295.0)",230.0
158,1,40.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.76814,0.90728,,,0.6780999999999999,,"(50.0, 165.0)",115.0
158,2,35.0,40.53861593209827,"[1, 6, 2, 7, 5]",0.63042,0.7271799999999999,,,0.3986799999999999,,"(185.0, 2315.0)",2130.0
175,0,50.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.65669,0.53788,0.69226,0.6047199999999999,0.05852999999999986,0.15418861959957814,"(70.0, 305.0)",235.0
175,1,45.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.7058599999999999,0.54669,0.73717,0.63832,0.08527000000000018,0.22463119072708163,"(50.0, 170.0)",120.0
175,2,65.0,41.567345923037564,"[1, 6, 4, 3, 2]",0.59589,0.52327,0.61771,0.56132,0.02784999999999971,0.07336670179135855,"(225.0, 2580.0)",2355.0
176,0,105.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.51159,0.7271099999999999,0.6048899999999999,,0.13349,0.27093566064542324,"(130.0, 485.0)",355.0
176,1,80.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.5166200000000001,0.77913,0.6421399999999999,,0.17444999999999988,0.3540694134361679,"(95.0, 260.0)",165.0
176,2,210.0,60.19231379450125,"[3, 4, 1, 2, 5]",0.5083,0.6406000000000001,0.56331,,0.08723999999999998,0.17706515120763142,"(470.0, 4780.0)",4310.0
179,0,40.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.68056,0.50881,0.5206299999999999,0.8104,0.05463999999999991,0.09262586879132041,"(60.0, 265.0)",205.0
179,1,35.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.73026,0.5125500000000001,0.52973,0.8677900000000001,0.07476999999999989,0.12675029666045073,"(45.0, 155.0)",110.0
179,2,60.0,38.54362917499513,"[10, 2, 6, 1, 4]",0.6100099999999999,0.50474,0.5126299999999999,0.70024,0.032070000000000154,0.05436514663502315,"(195.0, 2165.0)",1970.0
180,0,40.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.6375299999999999,0.89721,,,0.54684,0.9690590111642743,"(65.0, 295.0)",230.0
180,1,40.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.67916,0.94263,,,0.62625,,"(50.0, 170.0)",120.0
180,2,40.0,41.013504492382864,"[1, 6, 4, 7, 5]",0.58264,0.7779,,,0.40452,0.7168527379053694,"(195.0, 2360.0)",2165.0
187,0,60.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.50072,0.64588,0.94898,,0.21928999999999998,0.25162363740676996,"(85.0, 360.0)",275.0
187,1,55.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.5019,0.6951499999999999,0.9816,,0.26536000000000004,0.30448651749856576,"(65.0, 200.0)",135.0
187,2,75.0,48.449738338395285,"[6, 1, 2, 4, 5]",0.49977000000000005,0.58656,0.83928,,0.15012999999999999,0.17226620768789444,"(275.0, 2985.0)",2710.0
206,0,10.0,11.226231064421425,"[12, 7, 2, 16, 21]",0.04632000000000003,0.78192,,,0.017610000000000126,0.04289890377588338,"(15.0, 70.0)",55.0
206,1,10.0,11.226231064421425,"[12, 7, 2, 16, 21]",0.016819999999999946,0.84824,,,0.006630000000000025,0.016151035322777164,"(10.0, 40.0)",30.0
206,2,10.0,11.226231064421425,"[12, 7, 2, 16, 21]",0.15356999999999998,0.68346,,,0.05997000000000008,0.14609013398294782,"(35.0, 440.0)",405.0
209,0,70.0,54.132177697977504,"[1, 6, 5, 4, 3]",0.68194,,,,0.68194,,"(100.0, 405.0)",305.0
209,1,65.0,54.132177697977504,"[1, 6, 5, 4, 3]",0.73663,,,,0.73663,,"(75.0, 220.0)",145.0
209,2,85.0,54.132177697977504,"[1, 6, 5, 4, 3]",0.61195,,,,0.61195,,"(315.0, 3470.0)",3155.0
211,0,65.0,53.75864652418655,"[7, 6, 10, 2, 1]",0.79655,0.39181999999999995,0.82649,0.62678,0.0855999999999999,,"(90.0, 390.0)",300.0
211,1,60.0,53.75864652418655,"[7, 6, 10, 2, 1]",0.85292,0.36156,0.89244,0.67001,0.11843999999999999,,"(70.0, 220.0)",150.0
211,2,90.0,53.75864652418655,"[7, 6, 10, 2, 1]",0.6906,0.43479,0.7188,0.57648,0.043970000000000065,,"(270.0, 3090.0)",2820.0
227,0,25.0,20.014371038576503,"[1, 2, 6, 7, 10]",0.67299,0.72228,0.05303000000000002,0.38908,,0.002160101651840602,"(35.0, 140.0)",105.0
227,1,25.0,20.014371038576503,"[1, 2, 6, 7, 10]",0.7351300000000001,0.7865,0.021240000000000037,0.36312999999999995,,0.0005082592121973185,"(30.0, 80.0)",50.0
227,2,30.0,20.014371038576503,"[1, 2, 6, 10, 7]",0.60652,0.64093,0.21723000000000003,0.42913,0.002260000000000373,0.009572215163068073,"(110.0, 1025.0)",915.0
236,0,65.0,49.76022964602945,"[6, 1, 2, 4, 5]",0.57315,0.51859,0.94169,,0.18635000000000002,0.25196051919956736,"(90.0, 370.0)",280.0
236,1,55.0,49.76022964602945,"[6, 1, 2, 4, 5]",0.5987,0.52725,0.97706,,0.22188000000000008,0.3000000000000001,"(70.0, 205.0)",135.0
236,2,130.0,49.76022964602945,"[6, 1, 2, 4, 5]",0.54348,0.51223,0.82675,,0.1313399999999998,0.1775824770146022,"(295.0, 3145.0)",2850.0
240,0,10.0,7.649484536082474,"[12, 2, 22, 1, 10]",0.52538,0.5646599999999999,0.56967,0.50525,0.021069999999999922,0.05070998796630546,"(15.0, 55.0)",40.0
240,1,10.0,7.649484536082474,"[12, 2, 22, 1, 10]",0.53001,0.5848800000000001,0.58787,0.50547,0.026309999999999945,0.06332129963898903,"(10.0, 30.0)",20.0
240,2,10.0,7.649484536082474,"[12, 2, 22, 1, 10]",0.51349,0.54072,0.54296,0.50229,0.015649999999999942,0.0376654632972321,"(35.0, 445.0)",410.0
246,0,30.0,36.53227151895733,"[13, 1, 14, 7, 11]",0.13534999999999997,0.6349,0.17920999999999998,0.93406,0.0010999999999998789,0.004366812227073755,"(50.0, 235.0)",185.0
246,1,30.0,36.53227151895733,"[13, 1, 14, 7, 11]",0.0827,0.67482,0.12139999999999995,0.97336,,0.001508535132989027,"(40.0, 140.0)",100.0
246,2,35.0,36.53227151895733,"[13, 1, 14, 7, 11]",0.24766,0.58371,0.28580000000000005,0.8077,0.0028799999999999937,0.011433108376339792,"(145.0, 1685.0)",1540.0
273,0,60.0,52.89116720554914,"[2, 1, 6, 3, 7]",0.7475700000000001,0.56465,0.762,,0.22289000000000003,0.5273006860657679,"(95.0, 380.0)",285.0
273,1,55.0,52.89116720554914,"[2, 1, 6, 3, 7]",0.82118,0.58815,0.81932,,0.31065999999999994,0.7349420392713508,"(70.0, 205.0)",135.0
273,2,85.0,52.89116720554914,"[2, 1, 6, 3, 7]",0.65566,0.53877,0.66395,,0.13142999999999994,0.310929737402413,"(295.0, 3230.0)",2905.0
276,0,75.0,54.698955760679134,"[1, 6, 2, 5, 4]",0.75879,0.9111899999999999,,,0.67333,,"(100.0, 415.0)",315.0
276,1,70.0,54.698955760679134,"[1, 6, 2, 5, 4]",0.82273,0.96308,,,0.78615,,"(75.0, 225.0)",150.0
276,2,90.0,54.698955760679134,"[1, 6, 2, 5, 4]",0.66379,0.79021,,,0.4791700000000001,,"(320.0, 3470.0)",3150.0
283,0,65.0,52.13125589901274,"[1, 6, 4, 2, 5]",0.68769,0.93163,0.64469,,0.38199000000000005,0.5247115384615385,"(95.0, 390.0)",295.0
283,1,65.0,52.13125589901274,"[1, 6, 4, 2, 5]",0.73847,0.96881,0.6827,,0.47424,0.6514285714285715,"(70.0, 215.0)",140.0
283,2,90.0,52.13125589901274,"[1, 6, 4, 2, 5]",0.6108899999999999,0.81843,0.58656,,0.22270999999999996,0.3059203296703296,"(305.0, 3385.0)",3080.0
287,0,80.0,55.9672509226252,"[1, 6, 2, 5, 4]",0.75072,0.89013,,,0.6454,,"(105.0, 425.0)",320.0
287,1,70.0,55.9672509226252,"[1, 6, 2, 5, 4]",0.8147800000000001,0.94785,,,0.76317,,"(80.0, 230.0)",150.0
287,2,115.0,55.9672509226252,"[1, 6, 2, 5, 4]",0.65553,0.77012,,,0.45383000000000007,,"(330.0, 3600.0)",3270.0
339,0,70.0,53.725517002351296,"[1, 6, 4, 2, 5]",0.6517,0.8737900000000001,0.60851,,0.29300000000000004,0.776364599894012,"(100.0, 405.0)",305.0
339,1,65.0,53.725517002351296,"[1, 6, 4, 2, 5]",0.69817,0.92412,0.63673,,0.37641,0.9973767885532595,"(75.0, 220.0)",145.0
339,2,95.0,53.725517002351296,"[1, 6, 4, 2, 5]",0.5928800000000001,0.75591,0.56184,,0.16788000000000014,0.4448330683624806,"(325.0, 3525.0)",3175.0
360,0,55.0,42.85115865253572,"[7, 6, 2, 1, 4]",0.5933200000000001,0.94336,0.74615,0.50066,0.1608900000000002,0.2956449834619629,"(70.0, 310.0)",240.0
