id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66168,0.6789799999999999,0.62599,,0.19576000000000005,0.8085914911193727,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.7108300000000001,0.72848,0.65608,,0.2635799999999999,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59851,0.60764,0.57553,,0.12115999999999982,0.5004543577034278,"(5.0, 130.0)",125.0
88,0,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.56029,0.72427,0.8108,,0.25383,,"(85.0, 465.0)",380.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58082,0.78729,0.8639,,0.3356,,"(65.0, 270.0)",205.0
88,2,60.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53671,0.6398900000000001,0.70279,,0.15400000000000014,,"(260.0, 3520.0)",3260.0
96,0,75.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70976,0.55277,0.5059199999999999,,0.09861999999999982,0.36084888401024434,"(100.0, 510.0)",410.0
96,1,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.75881,0.56696,0.5055499999999999,,0.11550000000000027,0.42261251372118636,"(75.0, 295.0)",220.0
96,2,90.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6282099999999999,0.5311600000000001,0.50468,,0.07043999999999995,0.25773874862788115,"(315.0, 4040.0)",3725.0
108,0,215.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88117,0.53825,,,0.43625,,"(335.0, 1920.0)",1585.0
108,1,215.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94168,0.5502400000000001,,,0.49699000000000004,,"(280.0, 1110.0)",830.0
108,2,225.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75769,0.52383,,,0.33191000000000004,,"(875.0, 12615.0)",11740.0
110,0,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59789,0.5106999999999999,0.57667,0.6299399999999999,0.030240000000000267,0.38522292993630913,"(75.0, 445.0)",370.0
110,1,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.6196900000000001,0.5183,0.59722,0.66238,0.041489999999999916,0.5285350318471327,"(60.0, 260.0)",200.0
110,2,70.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.56018,0.50518,0.54764,0.57915,0.018719999999999737,0.23847133757961447,"(230.0, 3265.0)",3035.0
