,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,8.571428571428571,0.0016031972789115679,0.0015040277777777732,0.0020531932773109173,0.0052809523809523775,0.0012129496402877664,0.002559450208810992
std,12.400287226015019,0.0011600182960263266,0.0010900518493117818,0.004461169553419959,0.02811604212695651,0.0010835833289502296,0.002568781199809296
min,0.0,3.0000000000085514e-05,4.0000000000040004e-05,2.999999999997449e-05,5.999999999994898e-05,9.99999999995449e-06,0.0
25%,0.0,0.0006849999999999912,0.0005825000000000691,0.0007399999999999629,0.0007649999999999046,0.00044000000000005146,0.0007781753130589458
50%,5.0,0.0014300000000000423,0.0013050000000000006,0.0014399999999999968,0.0013999999999999568,0.0008799999999996588,0.0015067989709666163
75%,10.0,0.0022999999999999687,0.002272499999999983,0.0024100000000000232,0.0022649999999999615,0.0017800000000000593,0.0036931196845337855
max,85.0,0.005489999999999995,0.004870000000000041,0.048350000000000004,0.22460000000000002,0.005770000000000053,0.01412872841443602
