,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,8.401360544217686,0.0016891836734693835,0.001660416666666665,0.0024115966386554625,0.009537460317460325,0.0014210714285714235,0.002987660968495984
std,11.271651836467543,0.001338405056838167,0.0012822297422412665,0.005670714537105933,0.044033867206820676,0.0021562649883298908,0.004832762151141767
min,0.0,1.0000000000065512e-05,2.999999999997449e-05,1.999999999990898e-05,2.999999999997449e-05,0.0,0.0
25%,0.0,0.0005749999999999922,0.0005425000000000013,0.0005800000000000249,0.00041999999999992044,0.0003824999999998413,0.00062260892427287
50%,5.0,0.0013999999999998458,0.0013649999999999496,0.0013100000000000334,0.0014399999999999968,0.0008350000000001412,0.0015181194906950246
75%,10.0,0.0025750000000000495,0.0024975000000000414,0.0022749999999999715,0.002374999999999905,0.0018600000000000005,0.0028992768160902155
max,60.0,0.006399999999999961,0.005719999999999947,0.04895000000000005,0.27641000000000004,0.018990000000000173,0.034895259095920894
