id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66166,0.67511,0.5906100000000001,,0.19306999999999996,0.7974803800082613,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70989,0.73082,0.59987,,0.2518100000000002,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59824,0.60857,0.56402,,0.12212000000000034,0.5044196612969863,"(5.0, 130.0)",125.0
88,0,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.55938,0.72358,0.74198,,0.23119,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.57987,0.7871,0.7613,,0.2918799999999999,,"(55.0, 175.0)",120.0
88,2,65.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53747,0.63961,0.6758500000000001,,0.15031000000000017,,"(220.0, 2565.0)",2345.0
96,0,65.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.65754,0.5406500000000001,0.50358,,0.07496000000000025,0.2742773508964516,"(85.0, 355.0)",270.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.67937,0.54164,0.505,,0.07932000000000017,0.2902305159165757,"(65.0, 200.0)",135.0
96,2,90.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.61232,0.52433,0.5005,,0.061109999999999776,0.22360043907793542,"(265.0, 2940.0)",2675.0
108,0,190.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.8802,0.53745,,,0.43433999999999995,,"(285.0, 1560.0)",1275.0
108,1,160.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94202,0.54968,,,0.4969,,"(245.0, 925.0)",680.0
