,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,140.0,95.0
mean,11.08843537414966,0.0015182993197278875,0.001435833333333336,0.0026584166666666713,0.006637460317460317,0.0017874999999999768,0.005290415041581531
std,17.335498922085982,0.001255365675127066,0.0012377215136914008,0.0062400997885569565,0.01783133396202694,0.0036733526381653742,0.014155302167692313
min,0.0,2.999999999997449e-05,9.99999999995449e-06,0.0,0.0,0.0,1.4107638668381384e-15
25%,0.0,0.00046000000000001595,0.0006075000000000108,0.000742500000000007,0.0006999999999999784,0.000402499999999556,0.0006488755741313572
50%,5.0,0.0012199999999999989,0.0010499999999999954,0.0013949999999999796,0.0015800000000000258,0.0009399999999999964,0.001336931190972418
75%,15.0,0.002255000000000007,0.002102500000000035,0.0023400000000000087,0.0031550000000000744,0.001632500000000009,0.003775226548989305
max,135.0,0.005690000000000084,0.006989999999999941,0.04716000000000009,0.10290999999999995,0.031950000000000145,0.09732009925558174
