id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.66266,0.67621,0.62439,,0.19377999999999995,0.8004130524576623,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.71105,0.73054,0.65717,,0.2662899999999999,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.60101,0.61614,0.57443,,0.12363000000000013,0.5106567534076836,"(5.0, 125.0)",120.0
88,0,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.55847,0.72573,0.8096099999999999,,0.25164,,"(70.0, 310.0)",240.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58351,0.78657,0.86304,,0.33575999999999995,,"(55.0, 175.0)",120.0
88,2,80.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53676,0.63973,0.70258,,0.15441000000000005,,"(225.0, 2585.0)",2360.0
96,0,70.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7061999999999999,0.55305,0.50593,,0.09811000000000014,0.35898280278082734,"(85.0, 355.0)",270.0
96,1,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.76025,0.56637,0.5062,,0.11611999999999989,0.4248810830589091,"(65.0, 200.0)",135.0
96,2,110.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.6319699999999999,0.5313300000000001,0.50373,,0.07101000000000024,0.2598243688254673,"(265.0, 2985.0)",2720.0
108,0,140.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.88126,0.53965,,,0.43703000000000003,,"(290.0, 1590.0)",1300.0
108,1,180.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94327,0.55288,,,0.50027,,"(245.0, 930.0)",685.0
108,2,180.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.76075,0.52274,,,0.33162,,"(760.0, 10250.0)",9490.0
