id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6607799999999999,0.67821,0.6210800000000001,,0.19557000000000002,0.8078066914498145,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70904,0.73062,0.6548700000000001,,0.2647600000000002,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.6001799999999999,0.6099300000000001,0.57369,,0.12242000000000008,0.5056588186699716,"(5.0, 125.0)",120.0
88,0,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.55888,0.72582,0.80939,,0.25205,,"(70.0, 310.0)",240.0
88,1,50.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58187,0.78417,0.86438,,0.33411,,"(55.0, 175.0)",120.0
88,2,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53685,0.63948,0.70305,,0.1538600000000001,,"(225.0, 2596.25)",2371.25
96,0,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7063999999999999,0.55138,0.5022599999999999,,0.09567999999999988,0.35009147457006895,"(85.0, 355.0)",270.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.76008,0.56189,0.50553,,0.11486000000000018,0.4202707647274063,"(65.0, 200.0)",135.0
96,2,100.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62771,0.5288200000000001,0.50237,,0.0694300000000001,0.2540431759970731,"(270.0, 2995.0)",2725.0
108,0,165.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87973,0.5369900000000001,,,0.43421999999999994,,"(290.0, 1580.0)",1290.0
108,1,175.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94159,0.55021,,,0.49731000000000003,,"(245.0, 925.0)",680.0
108,2,155.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75542,0.52214,,,0.32776000000000005,,"(755.0, 10265.0)",9510.0
110,0,35.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.59467,0.50935,0.5757099999999999,0.62715,0.02878000000000036,0.36662420382166067,"(60.0, 290.0)",230.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61886,0.5136000000000001,0.59419,0.66254,0.04047999999999985,0.5156687898089153,"(50.0, 165.0)",115.0
110,2,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55909,0.5063,0.54277,0.5764,0.018240000000000145,0.23235668789809102,"(195.0, 2305.0)",2110.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6633100000000001,0.65029,0.52018,0.85819,0.09628000000000003,,"(0.0, 10.0)",10.0
111,1,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.7201,0.69796,0.52444,0.90725,0.14649000000000034,,"(0.0, 5.0)",5.0
111,2,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.60039,0.59211,0.51162,0.74324,0.04579999999999984,0.7189952904238651,"(5.0, 50.0)",45.0
119,0,60.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.7004699999999999,0.51918,0.5013099999999999,0.63674,0.030930000000000124,0.047827431575692164,"(80.0, 335.0)",255.0
119,1,50.0,45.71913203599437,"[1, 2, 7, 6, 3]",0.76599,0.52223,0.50276,0.6751,0.04174999999999973,0.064558527910932,"(60.0, 185.0)",125.0
119,2,110.0,45.71913203599437,"[1, 2, 6, 7, 3]",0.62348,0.5113,0.49963,0.58354,0.02088000000000001,0.03228699551569508,"(275.0, 2905.0)",2630.0
138,0,90.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.7954,0.47470999999999997,0.86438,0.93907,0.21738999999999997,0.3888908765652951,"(135.0, 570.0)",435.0
138,1,85.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.8590800000000001,0.46780999999999995,0.9271,0.97587,0.29307000000000005,0.5242754919499106,"(105.0, 305.0)",200.0
138,2,95.0,80.6780548211705,"[1, 10, 6, 2, 4]",0.69175,0.48656999999999995,0.7456,0.82304,0.10807000000000011,0.19332737030411468,"(395.0, 4635.0)",4240.0
141,0,65.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.794,0.69833,0.6718,,0.2874200000000001,0.44069303894510914,"(90.0, 380.0)",290.0
141,1,55.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.86034,0.74196,0.7232799999999999,,0.39227999999999996,0.6014719411223551,"(70.0, 210.0)",140.0
141,2,80.0,50.58227123393115,"[1, 6, 5, 2, 4]",0.68608,0.62302,0.60819,,0.16508999999999996,0.2531278748850046,"(285.0, 3195.0)",2910.0
149,0,115.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.72326,0.7016100000000001,0.5058400000000001,,0.1786899999999999,,"(145.0, 570.0)",420.0
149,1,95.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.78595,0.75796,0.50568,,0.23651,,"(110.0, 300.0)",190.0
149,2,160.0,75.42889631269611,"[1, 6, 2, 4, 5]",0.6419900000000001,0.62412,0.5039100000000001,,0.11755000000000004,,"(500.0, 5125.0)",4625.0
154,0,80.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.7329300000000001,0.5864400000000001,0.54399,0.92019,0.11273999999999995,0.27871446229913466,"(100.0, 405.0)",305.0
154,1,75.0,54.65432891039514,"[1, 7, 6, 2, 4]",0.78942,0.60616,0.55809,0.96458,0.15365000000000006,0.37985166872682347,"(75.0, 220.0)",145.0
