,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,138.0,95.0
mean,8.36734693877551,0.001433945578231292,0.0016216666666666625,0.0020336134453781533,0.003859682539682533,0.0012376811594202904,0.002173981281060678
std,11.16751749596322,0.0011827223981097988,0.00118843082767482,0.00510722647393758,0.01740842315293912,0.0013806209804863815,0.0025975697669611557
min,0.0,0.0,0.0,0.0,5.999999999994898e-05,1.999999999990898e-05,0.0
25%,0.0,0.0005150000000000432,0.0007399999999999629,0.0006650000000000267,0.0005249999999999977,0.0003324999999999856,0.0005128748495436806
50%,5.0,0.0011200000000000099,0.0013849999999999696,0.0012700000000001044,0.0014700000000000824,0.0008749999999998481,0.0012903225806459306
75%,10.0,0.002165000000000028,0.002255000000000007,0.002295000000000047,0.0025149999999999895,0.0016550000000000176,0.0030076213149900777
max,60.0,0.00546000000000002,0.00656000000000001,0.05567,0.13947999999999994,0.010449999999999848,0.01592474827768875
