,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,139.0,95.0
mean,9.45578231292517,0.0015418367346938793,0.0015151388888888862,0.002489411764705882,0.003799047619047612,0.001591438848920862,0.00338732616613069
std,13.165558685978032,0.0012396359498781664,0.001277073789212068,0.006336913285664397,0.017430697588828155,0.0030334018692251877,0.006517048584095334
min,0.0,1.0000000000065512e-05,0.0,9.99999999995449e-06,4.0000000000040004e-05,0.0,3.570153516505694e-05
25%,0.0,0.0006400000000000294,0.0004974999999999563,0.0007099999999999884,0.0005050000000000332,0.0003550000000000497,0.0005551689094908214
50%,5.0,0.0011799999999999589,0.0012800000000000034,0.0014399999999999968,0.0010899999999999244,0.0008500000000000174,0.0016560509554163771
75%,12.5,0.002324999999999966,0.0020775000000000376,0.002315000000000067,0.0023749999999999605,0.001924999999999899,0.0044625204078921205
max,85.0,0.006530000000000036,0.006140000000000034,0.05859000000000003,0.13951999999999998,0.031220000000000026,0.05736861447997066
