,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,7.72108843537415,0.0014840816326530605,0.0032475694444444405,0.003907983193277316,0.0016309523809523812,0.004392571428571417,0.00978607278031954
std,10.904807481310911,0.0010353252120277603,0.013113414326933661,0.015022576489157792,0.0013963705422430667,0.023919453729579206,0.044464769646814936
min,0.0,1.0000000000065512e-05,1.999999999990898e-05,2.999999999997449e-05,9.00000000000345e-05,0.0,0.0
25%,0.0,0.0006900000000000239,0.0007200000000000262,0.0007500000000000284,0.0006900000000000239,0.00045749999999994406,0.0008291740054777966
50%,5.0,0.0013400000000000079,0.0014500000000000624,0.0013299999999999423,0.0012499999999999734,0.0009200000000000319,0.0016125150421161943
75%,10.0,0.0021200000000000108,0.0022825000000000206,0.0024400000000000532,0.0022900000000000142,0.001702499999999968,0.0037335983491754293
max,65.0,0.004410000000000025,0.14239999999999997,0.14464,0.00753999999999988,0.25780000000000014,0.39527752223244433
