,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,12.210884353741497,0.004091224489795925,0.001753194444444454,0.0018955462184874028,0.006064126984126985,0.002236857142857142,0.006206523316244483
std,11.19762162400925,0.012239695128822432,0.0012034162634706727,0.00452331468708943,0.02828452401618816,0.005565279063854902,0.01663381304513781
min,0.0,2.999999999997449e-05,0.0,0.0,4.999999999999449e-05,0.0,7.927347472035107e-16
25%,5.0,0.0006400000000000294,0.0007425000000000348,0.0006499999999999839,0.0006400000000000294,0.0004499999999999227,0.0008254984624944117
50%,10.0,0.0013100000000000334,0.0015899999999999803,0.0012900000000000134,0.0014700000000000824,0.0010699999999997378,0.0018477708086124395
75%,15.0,0.00265999999999994,0.00267250000000005,0.0020699999999999608,0.0025399999999999867,0.0020475000000000076,0.004956241988498561
max,60.0,0.08882000000000012,0.004750000000000032,0.04937999999999998,0.22348,0.04300999999999999,0.10477466504263093
