id,Assumption,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght
77,0,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.65941,0.6773100000000001,0.62209,,0.19441999999999993,0.8030565881866998,"(5.0, 25.0)",20.0
77,1,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.70923,0.7302299999999999,0.65385,,0.2637800000000001,,"(5.0, 15.0)",10.0
77,2,5.0,4.676660682226212,"[1, 6, 2, 4, 10]",0.59943,0.60824,0.57401,,0.12134,0.5011978521272203,"(5.0, 125.0)",120.0
88,0,55.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.5557000000000001,0.7269300000000001,0.8069999999999999,,0.2508300000000001,,"(70.0, 305.0)",235.0
88,1,45.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.58165,0.78476,0.86253,,0.33293000000000006,,"(50.0, 165.0)",115.0
88,2,65.0,42.7768288061807,"[1, 2, 6, 4, 7]",0.53464,0.64116,0.6996800000000001,,0.1524500000000002,,"(225.0, 2521.25)",2296.25
96,0,60.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.70719,0.55067,0.50278,,0.0980700000000001,0.35883644346871596,"(85.0, 345.0)",260.0
96,1,50.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.7594,0.56178,0.50517,,0.11434999999999995,0.4184046834979872,"(60.0, 190.0)",130.0
96,2,80.0,47.52909118449099,"[1, 4, 6, 2, 5]",0.62895,0.5307,0.50083,,0.07008000000000036,0.2564215148188816,"(265.0, 2910.0)",2645.0
108,0,200.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.87926,0.53869,,,0.43537000000000003,,"(285.0, 1580.0)",1295.0
108,1,170.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.94181,0.55052,,,0.49782000000000004,,"(240.0, 915.0)",675.0
108,2,150.0,299.98953584551816,"[1, 3, 6, 7, 5]",0.75827,0.52373,,,0.33177999999999996,,"(755.0, 10360.0)",9605.0
110,0,45.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.5925199999999999,0.51154,0.57065,0.628,0.030129999999999768,0.3838216560509525,"(60.0, 285.0)",225.0
110,1,40.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.61783,0.5161800000000001,0.5946100000000001,0.66208,0.04115000000000013,0.5242038216560526,"(45.0, 160.0)",115.0
110,2,50.0,40.213963950093344,"[7, 6, 2, 4, 1]",0.55648,0.50804,0.5450999999999999,0.57603,0.018140000000000156,0.2310828025477727,"(195.0, 2280.0)",2085.0
111,0,0.0,1.665693430656934,"[2, 1, 6, 4, 10]",0.6635800000000001,0.65116,0.5203800000000001,0.85699,0.09587999999999997,,"(0.0, 10.0)",10.0
