,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,139.0,95.0
mean,8.80952380952381,0.0014791156462585042,0.001530069444444454,0.002741083333333336,0.011177777777777774,0.001981366906474846,0.006107876229188648
std,11.000207553043975,0.0011309142411257036,0.0011360257658162096,0.007269072021945035,0.038652016658335855,0.0037270272572116187,0.014220518334796135
min,0.0,2.0000000000020002e-05,2.0000000000020002e-05,0.0,0.0,0.0,1.788908765665287e-05
25%,0.0,0.0006649999999999712,0.0006175000000000486,0.0005000000000000004,0.0006450000000000067,0.0004799999999997584,0.0006975316258923279
50%,5.0,0.0011800000000000699,0.0013749999999999596,0.0011350000000000526,0.0017300000000000093,0.0011200000000000099,0.001854140914709368
75%,10.0,0.002174999999999927,0.002252499999999963,0.0022674999999999224,0.003620000000000012,0.0021999999999999242,0.004672093864029073
max,80.0,0.006109999999999949,0.006430000000000047,0.05793999999999999,0.27688,0.031930000000000014,0.10367245657568297
