,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,138.0,95.0
mean,8.435374149659864,0.0016431972789115567,0.0016980555555555583,0.0022272268907562965,0.009487936507936499,0.001370797101449274,0.002870121503885797
std,11.947412184527595,0.001303666581877775,0.0012505222840501421,0.00538639669568985,0.04437117795112157,0.0011523863286686895,0.0028289217920209704
min,0.0,0.0,9.99999999995449e-06,0.0,5.999999999994898e-05,1.1102230246251565e-16,0.0
25%,0.0,0.0006250000000000977,0.0006674999999999598,0.0005449999999999622,0.0006199999999999539,0.0004725000000000146,0.0006518783189508009
50%,5.0,0.0012499999999999734,0.0014750000000000596,0.0012900000000000134,0.0013999999999999568,0.0011350000000000526,0.0021193666260658495
75%,10.0,0.002444999999999975,0.0025000000000000577,0.0023099999999999787,0.0022999999999999687,0.0019200000000000328,0.003819963599388146
max,75.0,0.006729999999999903,0.005630000000000024,0.05003000000000002,0.27842999999999996,0.006240000000000023,0.01269667032564853
