,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,120.0,63.0,140.0,97.0
mean,8.741496598639456,0.005095510204081629,0.013879652777777788,0.02899958333333334,0.034913968253968246,0.024509071428571456,0.04383182471511471
std,13.031094759135307,0.017634435652993056,0.028521271252603855,0.04092000193851974,0.04379450284179815,0.037097241552253295,0.065926017439587
min,0.0,9.99999999995449e-06,9.99999999995449e-06,0.0,0.00018999999999991246,0.0,0.0
25%,0.0,0.0006099999999999994,0.0007075000000000276,0.0015350000000000918,0.0014949999999999686,0.0012950000000002404,0.001308183754184622
50%,5.0,0.0014199999999999768,0.0020250000000000545,0.003939999999999999,0.010359999999999925,0.007325000000000026,0.01152416356877306
75%,10.0,0.002674999999999983,0.005487500000000034,0.04421250000000004,0.07199,0.028054999999999886,0.056584594533544974
max,80.0,0.14342,0.12630999999999992,0.16595000000000004,0.14252999999999993,0.17429000000000006,0.26564264739101007
