,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure
count,147.0,147.0,144.0,119.0,63.0,140.0,95.0
mean,11.83673469387755,0.003489727891156459,0.002902500000000003,0.004408991596638665,0.010979523809523812,0.0023448571428571455,0.006030274639049456
std,15.339554393487916,0.012360900626936986,0.005781795339049746,0.01007460378116114,0.045161105640504545,0.0047562523009894875,0.011654808656141288
min,0.0,9.99999999995449e-06,1.999999999990898e-05,2.999999999997449e-05,2.0000000000131024e-05,0.0,0.0
25%,0.0,0.0006299999999999639,0.0006700000000000039,0.0006399999999999739,0.0005999999999999894,0.00039000000000005697,0.0006705445027842677
50%,5.0,0.0012600000000000389,0.001495000000000024,0.0012000000000000899,0.0013900000000000023,0.0010299999999995868,0.0022546194270216258
75%,15.0,0.002024999999999999,0.0025874999999999926,0.0024949999999999695,0.0021800000000000153,0.002315000000000067,0.005730399367186001
max,95.0,0.11386999999999992,0.04127000000000003,0.05176000000000003,0.28213999999999995,0.03536000000000006,0.07115466553046368
